"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",35,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",127,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",1245,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",34,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",76,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",1028,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",24,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",110,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",776,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",24,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",53,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",513,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",12,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",33,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",275,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",17,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",109,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",11,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",39,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",12,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",11,8767987,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",19,8411731,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",26,7884217,0.3
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",17,1425679,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",28,8182003,0.3
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",38,7407546,0.5
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",14,1279497,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",44,7583836,0.6
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",18,1502760,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",65,8165550,0.8
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",29,1340149,2.2
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",92,8298219,1.1
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",31,1530471,2.0
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",119,8626750,1.4
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",45,1362512,3.3
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",185,8630670,2.1
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",10,610455,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",55,1525453,3.6
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",200,9226498,2.2
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",62,1344834,4.6
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",301,9070619,3.3
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",92,1342225,6.9
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",309,8692742,3.6
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",11,106514,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",14,466393,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",110,1145196,9.6
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",434,8350306,5.2
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",16,468098,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",104,1077411,9.7
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",446,7647370,5.8
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",17,380402,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",110,876189,12.6
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",578,7198497,8.0
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",24,330703,7.3
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",90,755308,11.9
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",533,6224307,8.6
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",10,54279,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",10,272169,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",97,584494,16.6
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",669,5695914,11.7
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",15,237984,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",100,549368,18.2
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",644,4584451,14.0
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",27,196639,13.7
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",111,394025,28.2
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",738,3970803,18.6
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",10,27432,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",30,173660,17.3
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",106,412560,25.7
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",818,3584479,22.8
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",11,21049,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",28,132485,21.1
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",117,265266,44.1
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",853,2872652,29.7
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",11,17826,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",33,123856,26.6
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",128,293509,43.6
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",1052,2991162,35.2
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",35,81873,42.7
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",110,158887,69.2
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",983,2103886,46.7
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",39,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",127,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",1135,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",36,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",92,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",940,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",38,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",101,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",748,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",22,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",62,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",466,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",10,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",43,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",282,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",16,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",130,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",11,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",43,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",11,8767987,Unreliable
,"2012","2012","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",20,8411731,0.2
,"2012","2012","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",26,7884217,0.3
,"2012","2012","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",18,1425679,Unreliable
,"2012","2012","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",28,8182003,0.3
,"2012","2012","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",38,7407546,0.5
,"2012","2012","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",15,1279497,Unreliable
,"2012","2012","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",44,7583836,0.6
,"2012","2012","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",19,1502760,Unreliable
,"2012","2012","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",65,8165550,0.8
,"2012","2012","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",29,1340149,2.2
,"2012","2012","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",91,8298219,1.1
,"2012","2012","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",31,1530471,2.0
,"2012","2012","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",120,8626750,1.4
,"2012","2012","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",45,1362512,3.3
,"2012","2012","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",188,8630670,2.2
,"2012","2012","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",10,610455,Unreliable
,"2012","2012","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",56,1525453,3.7
,"2012","2012","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",203,9226498,2.2
,"2012","2012","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",62,1344834,4.6
,"2012","2012","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",305,9070619,3.4
,"2012","2012","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",91,1342225,6.8
,"2012","2012","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",308,8692742,3.5
,"2012","2012","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",11,106514,Unreliable
,"2012","2012","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",14,466393,Unreliable
,"2012","2012","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",111,1145196,9.7
,"2012","2012","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",438,8350306,5.2
,"2012","2012","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",16,468098,Unreliable
,"2012","2012","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",106,1077411,9.8
,"2012","2012","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",447,7647370,5.8
,"2012","2012","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",17,380402,Unreliable
,"2012","2012","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",110,876189,12.6
,"2012","2012","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",585,7198497,8.1
,"2012","2012","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",24,330703,7.3
,"2012","2012","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",92,755308,12.2
,"2012","2012","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",534,6224307,8.6
,"2012","2012","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",10,54279,Unreliable
,"2012","2012","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",10,272169,Unreliable
,"2012","2012","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",97,584494,16.6
,"2012","2012","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",672,5695914,11.8
,"2012","2012","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",15,237984,Unreliable
,"2012","2012","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",100,549368,18.2
,"2012","2012","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",649,4584451,14.2
,"2012","2012","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",27,196639,13.7
,"2012","2012","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",111,394025,28.2
,"2012","2012","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",737,3970803,18.6
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",10,27432,Unreliable
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",30,173660,17.3
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",106,412560,25.7
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",825,3584479,23.0
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",11,21049,Unreliable
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",28,132485,21.1
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",117,265266,44.1
,"2012","2012","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",857,2872652,29.8
,"2012","2012","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",11,17826,Unreliable
,"2012","2012","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",33,123856,26.6
,"2012","2012","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",129,293509,44.0
,"2012","2012","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",1060,2991162,35.4
,"2012","2012","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",35,81873,42.7
,"2012","2012","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",110,158887,69.2
,"2012","2012","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",987,2103886,46.9
,"2012","2012","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",41,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",129,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",1138,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",36,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",93,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",945,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",38,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",102,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",750,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",22,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",62,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",468,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",10,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",43,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",283,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",16,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",131,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",11,Not Applicable,Not Applicable
,"2012","2012","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",44,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",17,8824851,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",12,1633298,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",17,8027302,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",16,8456657,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",11,1590833,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",29,7993953,0.4
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",40,8306856,0.5
,"2013","2013","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",13,1448109,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",38,7431576,0.5
,"2013","2013","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",20,1294034,1.5
,"2013","2013","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",48,7631549,0.6
,"2013","2013","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",20,1502155,1.3
,"2013","2013","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",83,8057381,1.0
,"2013","2013","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",31,1334951,2.3
,"2013","2013","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",94,8180971,1.1
,"2013","2013","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",36,1507634,2.4
,"2013","2013","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",119,8385781,1.4
,"2013","2013","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",36,1341132,2.7
,"2013","2013","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",174,8415156,2.1
,"2013","2013","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",10,138384,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",60,1535721,3.9
,"2013","2013","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",279,9183353,3.0
,"2013","2013","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",11,554240,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",75,1351870,5.5
,"2013","2013","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",317,9031877,3.5
,"2013","2013","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",101,1384183,7.3
,"2013","2013","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",326,8833407,3.7
,"2013","2013","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",10,110910,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",17,486076,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",99,1186365,8.3
,"2013","2013","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",487,8499031,5.7
,"2013","2013","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",15,488372,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",104,1114478,9.3
,"2013","2013","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",465,7754667,6.0
,"2013","2013","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",10,82638,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",25,397653,6.3
,"2013","2013","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",146,906118,16.1
,"2013","2013","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",611,7287964,8.4
,"2013","2013","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",16,362493,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",124,802345,15.5
,"2013","2013","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",613,6466219,9.5
,"2013","2013","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",25,296117,8.4
,"2013","2013","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",111,624066,17.8
,"2013","2013","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",700,5934611,11.8
,"2013","2013","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",19,252467,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",113,575685,19.6
,"2013","2013","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",695,4852667,14.3
,"2013","2013","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",35,208127,16.8
,"2013","2013","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",139,414326,33.5
,"2013","2013","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",769,4225158,18.2
,"2013","2013","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",32,182312,17.6
