"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2022","2022","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",61,144102,42.3
,"2022","2022","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",117,106280,110.1
,"2022","2022","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",329,501406,65.6
,"2022","2022","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",2288,1175829,194.6
,"2022","2022","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",25,19934,125.4
,"2022","2022","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",9414,8364673,112.5
,"2022","2022","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","More than one race","M",87,129858,67.0
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",153,91035,168.1
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",332,526081,63.1
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",2497,1157718,215.7
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",32,16188,197.7
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",9972,7850262,127.0
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","More than one race","M",90,116237,77.4
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",116,82563,140.5
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",450,427832,105.2
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",2826,920657,307.0
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",27,14985,180.2
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",12151,7325679,165.9
,"2022","2022","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","More than one race","M",87,102185,85.1
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",167,66920,249.6
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",411,431950,95.1
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",2640,887671,297.4
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",32,12159,263.2
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",12586,6636313,189.7
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","More than one race","M",78,85233,91.5
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",124,58452,212.1
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",574,335519,171.1
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",2616,644471,405.9
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",25,10925,228.8
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",14126,5914421,238.8
,"2022","2022","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","More than one race","M",73,72983,100.0
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",160,43955,364.0
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",460,285783,161.0
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",2306,573146,402.3
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",26,7754,335.3
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",13598,4981848,273.0
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","More than one race","M",79,58828,134.3
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",109,37253,292.6
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",611,223657,273.2
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",2262,383971,589.1
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",21,6973,301.2
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",15252,4210121,362.3
,"2022","2022","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","More than one race","M",73,47711,153.0
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",99,26989,366.8
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",565,187614,301.2
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",2000,365813,546.7
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",17,4800,Unreliable
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",12865,3212865,400.4
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","More than one race","M",43,36305,118.4
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",71,20894,339.8
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian","A",549,141829,387.1
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1712,213089,803.4
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",20,3767,530.9
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",13384,2417913,553.5
,"2022","2022","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","More than one race","M",46,27667,166.3
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",83,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian","A",512,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1677,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",11,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",11440,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","More than one race","M",48,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",47,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian","A",551,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",1303,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",12,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",10747,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","More than one race","M",45,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",25,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",413,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",1068,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",8362,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","More than one race","M",34,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",27,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",329,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",643,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",6500,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","More than one race","M",24,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","American Indian or Alaska Native","1002-5",13,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian","A",180,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",517,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",3625,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","More than one race","M",10,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian","A",114,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",212,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",2057,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian","A",48,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",131,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",613,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian","A",15,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",35,Not Applicable,Not Applicable
,"2022","2022","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",244,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Asian","A",10,101237,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",45,294247,15.3
,"2023","2023","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",103,1227592,8.4
,"2023","2023","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",53,302357,17.5
,"2023","2023","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",117,1286961,9.1
,"2023","2023","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","More than one race","M",12,126722,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",19,1185012,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",65,4997435,1.3
,"2023","2023","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",35,1217556,2.9
,"2023","2023","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",76,5239366,1.5
,"2023","2023","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","Black or African American","2054-5",17,1542106,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",67,6865119,1.0
,"2023","2023","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","Black or African American","2054-5",19,1580711,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","White","2106-3",69,7208794,1.0
,"2023","2023","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","Black or African American","2054-5",20,1571120,1.3
,"2023","2023","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","White","2106-3",40,7201823,0.6
,"2023","2023","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","Black or African American","2054-5",15,1622877,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","White","2106-3",59,7583133,0.8
,"2023","2023","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","Black or African American","2054-5",25,1631550,1.5
,"2023","2023","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","White","2106-3",86,7777719,1.1
,"2023","2023","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Asian","A",10,630443,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Black or African American","2054-5",31,1678018,1.8
,"2023","2023","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","White","2106-3",109,8200964,1.3
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","Black or African American","2054-5",41,1617324,2.5
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",131,7745127,1.7
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Asian","A",11,673891,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",70,1640410,4.3
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",161,8132841,2.0
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","American Indian or Alaska Native","1002-5",19,161523,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Asian","A",18,771925,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",92,1676929,5.5
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",228,7792553,2.9
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","More than one race","M",10,408447,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","American Indian or Alaska Native","1002-5",10,166457,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Asian","A",14,756826,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",104,1684176,6.2
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",347,8120567,4.3
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",27,166465,16.2
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Asian","A",14,919779,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",187,1868629,10.0
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",491,8293055,5.9
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",21,178102,11.8
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Asian","A",28,876549,3.2
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",231,1844040,12.5
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",622,8599052,7.2
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","More than one race","M",13,348111,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",32,149025,21.5
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Asian","A",29,933260,3.1
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",239,1641283,14.6
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",699,8097143,8.6
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","More than one race","M",18,287537,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",35,162833,21.5
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Asian","A",37,875562,4.2
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",259,1557414,16.6
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",950,8461758,11.2
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","More than one race","M",18,268424,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",50,141424,35.4
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Asian","A",43,889369,4.8
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",409,1576764,25.9
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",1102,7990007,13.8
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","More than one race","M",24,255861,9.4
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",38,153324,24.8
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Asian","A",73,804955,9.1
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",373,1446685,25.8
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",1407,8322370,16.9
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","More than one race","M",16,235213,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",47,126244,37.2
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Asian","A",44,809208,5.4
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",553,1418268,39.0
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",10,26883,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",1584,7342199,21.6
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","More than one race","M",18,207853,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",60,133531,44.9
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian","A",95,718735,13.2
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",542,1264584,42.9
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",15,28592,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",1942,7552977,25.7
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","More than one race","M",22,187936,11.7
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",70,123059,56.9
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian","A",102,769652,13.3
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",814,1443048,56.4
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,24767,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",2651,7832701,33.8
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","More than one race","M",41,182790,22.4
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",66,127398,51.8
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian","A",113,685835,16.5
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",881,1283152,68.7
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",19,25623,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",3112,8012752,38.8
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","More than one race","M",42,165994,25.3
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",94,117545,80.0
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian","A",143,658499,21.7
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",1170,1422459,82.3
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",20,23256,86.0
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",4282,8061632,53.1
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","More than one race","M",56,156475,35.8
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",96,117779,81.5
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian","A",197,577341,34.1
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",1344,1245454,107.9
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",21,23035,91.2
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",5216,8062279,64.7
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","More than one race","M",49,140503,34.9
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",116,115248,100.7
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian","A",212,608297,34.9
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",1869,1399259,133.6
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",30,21154,141.8
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",6866,8619202,79.7
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",68,147540,46.1
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",106,109327,97.0
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",274,520667,52.6
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",1983,1191705,166.4
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",20,20590,97.1
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",8272,8363376,98.9
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","More than one race","M",84,131789,63.7
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",116,95900,121.0
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",313,548183,57.1
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",2192,1204803,181.9
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",26,17183,151.3
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",9089,8038415,113.1
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","More than one race","M",76,120984,62.8
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",110,86890,126.6
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",395,446830,88.4
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",2498,965633,258.7
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",26,15913,163.4
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",10986,7502996,146.4
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","More than one race","M",78,106998,72.9
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",116,70581,164.4
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",394,452920,87.0
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",2330,922772,252.5
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",32,12752,250.9
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",11338,6776630,167.3
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","More than one race","M",85,89081,95.4
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",117,61608,189.9
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",515,351009,146.7
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",2490,674071,369.4
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",22,11525,190.9
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",12720,6035443,210.8
