"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Nebraska","31","2015","2015","Renal failure","N17-N19","45-54 years","45-54",21,234477,9.0
,"Nebraska","31","2015","2015","Renal failure","N17-N19","55-64 years","55-64",41,238715,17.2
,"Nebraska","31","2015","2015","Renal failure","N17-N19","65-74 years","65-74",71,152481,46.6
,"Nebraska","31","2015","2015","Renal failure","N17-N19","75-84 years","75-84",136,84006,161.9
,"Nebraska","31","2015","2015","Renal failure","N17-N19","85+ years","85+",164,42224,388.4
,"Nebraska","31","2016","2016","Renal failure","N17-N19","45-54 years","45-54",16,229683,Unreliable
,"Nebraska","31","2016","2016","Renal failure","N17-N19","55-64 years","55-64",45,241172,18.7
,"Nebraska","31","2016","2016","Renal failure","N17-N19","65-74 years","65-74",74,159561,46.4
,"Nebraska","31","2016","2016","Renal failure","N17-N19","75-84 years","75-84",102,84361,120.9
,"Nebraska","31","2016","2016","Renal failure","N17-N19","85+ years","85+",171,42822,399.3
,"Nebraska","31","2017","2017","Renal failure","N17-N19","45-54 years","45-54",17,225163,Unreliable
,"Nebraska","31","2017","2017","Renal failure","N17-N19","55-64 years","55-64",52,242601,21.4
,"Nebraska","31","2017","2017","Renal failure","N17-N19","65-74 years","65-74",89,166980,53.3
,"Nebraska","31","2017","2017","Renal failure","N17-N19","75-84 years","75-84",94,85397,110.1
,"Nebraska","31","2017","2017","Renal failure","N17-N19","85+ years","85+",172,42996,400.0
,"Nevada","32","2010","2010","Renal failure","N17-N19","45-54 years","45-54",28,376527,7.4
,"Nevada","32","2010","2010","Renal failure","N17-N19","55-64 years","55-64",52,315499,16.5
,"Nevada","32","2010","2010","Renal failure","N17-N19","65-74 years","65-74",90,197781,45.5
,"Nevada","32","2010","2010","Renal failure","N17-N19","75-84 years","75-84",94,96391,97.5
,"Nevada","32","2010","2010","Renal failure","N17-N19","85+ years","85+",92,30187,304.8
,"Nevada","32","2011","2011","Renal failure","N17-N19","45-54 years","45-54",33,375378,8.8
,"Nevada","32","2011","2011","Renal failure","N17-N19","55-64 years","55-64",49,326307,15.0
,"Nevada","32","2011","2011","Renal failure","N17-N19","65-74 years","65-74",107,206957,51.7
,"Nevada","32","2011","2011","Renal failure","N17-N19","75-84 years","75-84",127,99530,127.6
,"Nevada","32","2011","2011","Renal failure","N17-N19","85+ years","85+",88,32991,266.7
,"Nevada","32","2012","2012","Renal failure","N17-N19","45-54 years","45-54",28,376553,7.4
,"Nevada","32","2012","2012","Renal failure","N17-N19","55-64 years","55-64",57,331410,17.2
,"Nevada","32","2012","2012","Renal failure","N17-N19","65-74 years","65-74",94,222961,42.2
,"Nevada","32","2012","2012","Renal failure","N17-N19","75-84 years","75-84",116,103209,112.4
,"Nevada","32","2012","2012","Renal failure","N17-N19","85+ years","85+",86,34744,247.5
,"Nevada","32","2013","2013","Renal failure","N17-N19","35-44 years","35-44",10,379312,Unreliable
,"Nevada","32","2013","2013","Renal failure","N17-N19","45-54 years","45-54",31,378885,8.2
,"Nevada","32","2013","2013","Renal failure","N17-N19","55-64 years","55-64",58,337169,17.2
,"Nevada","32","2013","2013","Renal failure","N17-N19","65-74 years","65-74",88,236883,37.1
,"Nevada","32","2013","2013","Renal failure","N17-N19","75-84 years","75-84",103,107665,95.7
,"Nevada","32","2013","2013","Renal failure","N17-N19","85+ years","85+",61,36352,167.8
,"Nevada","32","2014","2014","Renal failure","N17-N19","45-54 years","45-54",28,383865,7.3
,"Nevada","32","2014","2014","Renal failure","N17-N19","55-64 years","55-64",46,345541,13.3
,"Nevada","32","2014","2014","Renal failure","N17-N19","65-74 years","65-74",83,250963,33.1
,"Nevada","32","2014","2014","Renal failure","N17-N19","75-84 years","75-84",112,113120,99.0
,"Nevada","32","2014","2014","Renal failure","N17-N19","85+ years","85+",85,37764,225.1
,"Nevada","32","2015","2015","Renal failure","N17-N19","35-44 years","35-44",12,385541,Unreliable
,"Nevada","32","2015","2015","Renal failure","N17-N19","45-54 years","45-54",30,389219,7.7
,"Nevada","32","2015","2015","Renal failure","N17-N19","55-64 years","55-64",56,354173,15.8
,"Nevada","32","2015","2015","Renal failure","N17-N19","65-74 years","65-74",98,264111,37.1
,"Nevada","32","2015","2015","Renal failure","N17-N19","75-84 years","75-84",115,118359,97.2
,"Nevada","32","2015","2015","Renal failure","N17-N19","85+ years","85+",91,39648,229.5
,"Nevada","32","2016","2016","Renal failure","N17-N19","45-54 years","45-54",31,392859,7.9
,"Nevada","32","2016","2016","Renal failure","N17-N19","55-64 years","55-64",81,362520,22.3
,"Nevada","32","2016","2016","Renal failure","N17-N19","65-74 years","65-74",143,275598,51.9
,"Nevada","32","2016","2016","Renal failure","N17-N19","75-84 years","75-84",122,124007,98.4
,"Nevada","32","2016","2016","Renal failure","N17-N19","85+ years","85+",80,41537,192.6
,"Nevada","32","2017","2017","Renal failure","N17-N19","45-54 years","45-54",29,396251,7.3
,"Nevada","32","2017","2017","Renal failure","N17-N19","55-64 years","55-64",85,370813,22.9
,"Nevada","32","2017","2017","Renal failure","N17-N19","65-74 years","65-74",130,286331,45.4
,"Nevada","32","2017","2017","Renal failure","N17-N19","75-84 years","75-84",130,131200,99.1
,"Nevada","32","2017","2017","Renal failure","N17-N19","85+ years","85+",104,41528,250.4
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","45-54 years","45-54",11,225961,Unreliable
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","55-64 years","55-64",25,178243,14.0
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","65-74 years","65-74",49,96762,50.6
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","75-84 years","75-84",91,56745,160.4
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","85+ years","85+",111,24761,448.3
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","45-54 years","45-54",14,223338,Unreliable
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","55-64 years","55-64",22,186217,11.8
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","65-74 years","65-74",47,101288,46.4
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","75-84 years","75-84",75,57432,130.6
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","85+ years","85+",104,25656,405.4
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","45-54 years","45-54",16,220151,Unreliable
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","55-64 years","55-64",29,189512,15.3
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","65-74 years","65-74",38,109739,34.6
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","75-84 years","75-84",81,57650,140.5
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","85+ years","85+",89,26414,336.9
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","45-54 years","45-54",15,215035,Unreliable
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","55-64 years","55-64",25,193326,12.9
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","65-74 years","65-74",49,117148,41.8
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","75-84 years","75-84",80,58593,136.5
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","85+ years","85+",96,27464,349.5
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","45-54 years","45-54",15,209935,Unreliable
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","55-64 years","55-64",27,197695,13.7
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","65-74 years","65-74",41,123865,33.1
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","75-84 years","75-84",62,59323,104.5
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","85+ years","85+",122,27875,437.7
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","55-64 years","55-64",32,201847,15.9
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","65-74 years","65-74",53,129558,40.9
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","75-84 years","75-84",75,60440,124.1
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","85+ years","85+",81,28944,279.9
,"New Hampshire","33","2016","2016","Renal failure","N17-N19","55-64 years","55-64",20,206156,9.7
,"New Hampshire","33","2016","2016","Renal failure","N17-N19","65-74 years","65-74",48,135668,35.4
,"New Hampshire","33","2016","2016","Renal failure","N17-N19","75-84 years","75-84",66,61820,106.8
,"New Hampshire","33","2016","2016","Renal failure","N17-N19","85+ years","85+",71,29316,242.2
,"New Hampshire","33","2017","2017","Renal failure","N17-N19","55-64 years","55-64",23,209284,11.0
,"New Hampshire","33","2017","2017","Renal failure","N17-N19","65-74 years","65-74",44,141771,31.0
,"New Hampshire","33","2017","2017","Renal failure","N17-N19","75-84 years","75-84",66,64332,102.6
,"New Hampshire","33","2017","2017","Renal failure","N17-N19","85+ years","85+",95,30054,316.1
,"New Jersey","34","2010","2010","Renal failure","N17-N19","35-44 years","35-44",26,1238297,2.1
,"New Jersey","34","2010","2010","Renal failure","N17-N19","45-54 years","45-54",74,1379196,5.4
,"New Jersey","34","2010","2010","Renal failure","N17-N19","55-64 years","55-64",163,1046165,15.6
,"New Jersey","34","2010","2010","Renal failure","N17-N19","65-74 years","65-74",256,611434,41.9
,"New Jersey","34","2010","2010","Renal failure","N17-N19","75-84 years","75-84",539,394948,136.5
,"New Jersey","34","2010","2010","Renal failure","N17-N19","85+ years","85+",730,179611,406.4
,"New Jersey","34","2011","2011","Renal failure","N17-N19","25-34 years","25-34",12,1123344,Unreliable
,"New Jersey","34","2011","2011","Renal failure","N17-N19","35-44 years","35-44",26,1211530,2.1
,"New Jersey","34","2011","2011","Renal failure","N17-N19","45-54 years","45-54",73,1373968,5.3
,"New Jersey","34","2011","2011","Renal failure","N17-N19","55-64 years","55-64",174,1087367,16.0
,"New Jersey","34","2011","2011","Renal failure","N17-N19","65-74 years","65-74",251,630736,39.8
,"New Jersey","34","2011","2011","Renal failure","N17-N19","75-84 years","75-84",491,392003,125.3
,"New Jersey","34","2011","2011","Renal failure","N17-N19","85+ years","85+",702,185621,378.2
,"New Jersey","34","2012","2012","Renal failure","N17-N19","35-44 years","35-44",21,1198542,1.8
,"New Jersey","34","2012","2012","Renal failure","N17-N19","45-54 years","45-54",52,1366234,3.8
,"New Jersey","34","2012","2012","Renal failure","N17-N19","55-64 years","55-64",160,1103563,14.5
,"New Jersey","34","2012","2012","Renal failure","N17-N19","65-74 years","65-74",247,671150,36.8
,"New Jersey","34","2012","2012","Renal failure","N17-N19","75-84 years","75-84",464,390286,118.9
,"New Jersey","34","2012","2012","Renal failure","N17-N19","85+ years","85+",669,189119,353.7
,"New Jersey","34","2013","2013","Renal failure","N17-N19","35-44 years","35-44",19,1181223,Unreliable
,"New Jersey","34","2013","2013","Renal failure","N17-N19","45-54 years","45-54",75,1352614,5.5
,"New Jersey","34","2013","2013","Renal failure","N17-N19","55-64 years","55-64",152,1127705,13.5
,"New Jersey","34","2013","2013","Renal failure","N17-N19","65-74 years","65-74",251,701154,35.8
,"New Jersey","34","2013","2013","Renal failure","N17-N19","75-84 years","75-84",460,390046,117.9
,"New Jersey","34","2013","2013","Renal failure","N17-N19","85+ years","85+",720,192268,374.5
,"New Jersey","34","2014","2014","Renal failure","N17-N19","35-44 years","35-44",21,1173603,1.8
,"New Jersey","34","2014","2014","Renal failure","N17-N19","45-54 years","45-54",73,1339172,5.5
,"New Jersey","34","2014","2014","Renal failure","N17-N19","55-64 years","55-64",160,1154228,13.9
,"New Jersey","34","2014","2014","Renal failure","N17-N19","65-74 years","65-74",265,727091,36.4
,"New Jersey","34","2014","2014","Renal failure","N17-N19","75-84 years","75-84",425,391452,108.6
,"New Jersey","34","2014","2014","Renal failure","N17-N19","85+ years","85+",711,194960,364.7
,"New Jersey","34","2015","2015","Renal failure","N17-N19","35-44 years","35-44",25,1163962,2.1
,"New Jersey","34","2015","2015","Renal failure","N17-N19","45-54 years","45-54",67,1323820,5.1
,"New Jersey","34","2015","2015","Renal failure","N17-N19","55-64 years","55-64",166,1179790,14.1
,"New Jersey","34","2015","2015","Renal failure","N17-N19","65-74 years","65-74",263,753437,34.9
,"New Jersey","34","2015","2015","Renal failure","N17-N19","75-84 years","75-84",411,393179,104.5
,"New Jersey","34","2015","2015","Renal failure","N17-N19","85+ years","85+",658,197010,334.0
,"New Jersey","34","2016","2016","Renal failure","N17-N19","35-44 years","35-44",19,1146197,Unreliable
,"New Jersey","34","2016","2016","Renal failure","N17-N19","45-54 years","45-54",68,1296291,5.2
,"New Jersey","34","2016","2016","Renal failure","N17-N19","55-64 years","55-64",168,1195810,14.0
,"New Jersey","34","2016","2016","Renal failure","N17-N19","65-74 years","65-74",269,776619,34.6
,"New Jersey","34","2016","2016","Renal failure","N17-N19","75-84 years","75-84",452,397267,113.8
,"New Jersey","34","2016","2016","Renal failure","N17-N19","85+ years","85+",683,198726,343.7
,"New Jersey","34","2017","2017","Renal failure","N17-N19","35-44 years","35-44",31,1153694,2.7
,"New Jersey","34","2017","2017","Renal failure","N17-N19","45-54 years","45-54",84,1279233,6.6
,"New Jersey","34","2017","2017","Renal failure","N17-N19","55-64 years","55-64",192,1216805,15.8
,"New Jersey","34","2017","2017","Renal failure","N17-N19","65-74 years","65-74",290,802444,36.1
,"New Jersey","34","2017","2017","Renal failure","N17-N19","75-84 years","75-84",437,412091,106.0
,"New Jersey","34","2017","2017","Renal failure","N17-N19","85+ years","85+",653,204068,320.0
,"New Mexico","35","2010","2010","Renal failure","N17-N19","45-54 years","45-54",28,292009,9.6
,"New Mexico","35","2010","2010","Renal failure","N17-N19","55-64 years","55-64",45,256936,17.5
,"New Mexico","35","2010","2010","Renal failure","N17-N19","65-74 years","65-74",58,153794,37.7
,"New Mexico","35","2010","2010","Renal failure","N17-N19","75-84 years","75-84",85,86468,98.3
,"New Mexico","35","2010","2010","Renal failure","N17-N19","85+ years","85+",102,31993,318.8
,"New Mexico","35","2011","2011","Renal failure","N17-N19","35-44 years","35-44",14,246754,Unreliable
,"New Mexico","35","2011","2011","Renal failure","N17-N19","45-54 years","45-54",26,286363,9.1
,"New Mexico","35","2011","2011","Renal failure","N17-N19","55-64 years","55-64",41,266321,15.4
,"New Mexico","35","2011","2011","Renal failure","N17-N19","65-74 years","65-74",57,160148,35.6
,"New Mexico","35","2011","2011","Renal failure","N17-N19","75-84 years","75-84",86,88438,97.2
,"New Mexico","35","2011","2011","Renal failure","N17-N19","85+ years","85+",99,33789,293.0
,"New Mexico","35","2012","2012","Renal failure","N17-N19","45-54 years","45-54",31,279183,11.1
,"New Mexico","35","2012","2012","Renal failure","N17-N19","55-64 years","55-64",59,267370,22.1
,"New Mexico","35","2012","2012","Renal failure","N17-N19","65-74 years","65-74",59,169999,34.7
,"New Mexico","35","2012","2012","Renal failure","N17-N19","75-84 years","75-84",91,89957,101.2
,"New Mexico","35","2012","2012","Renal failure","N17-N19","85+ years","85+",83,34877,238.0
,"New Mexico","35","2013","2013","Renal failure","N17-N19","35-44 years","35-44",15,244134,Unreliable
,"New Mexico","35","2013","2013","Renal failure","N17-N19","45-54 years","45-54",19,270218,Unreliable
,"New Mexico","35","2013","2013","Renal failure","N17-N19","55-64 years","55-64",39,267967,14.6
,"New Mexico","35","2013","2013","Renal failure","N17-N19","65-74 years","65-74",83,178496,46.5
,"New Mexico","35","2013","2013","Renal failure","N17-N19","75-84 years","75-84",94,92148,102.0
,"New Mexico","35","2013","2013","Renal failure","N17-N19","85+ years","85+",77,36017,213.8
,"New Mexico","35","2014","2014","Renal failure","N17-N19","35-44 years","35-44",15,243181,Unreliable
,"New Mexico","35","2014","2014","Renal failure","N17-N19","45-54 years","45-54",27,264055,10.2
,"New Mexico","35","2014","2014","Renal failure","N17-N19","55-64 years","55-64",49,269400,18.2
,"New Mexico","35","2014","2014","Renal failure","N17-N19","65-74 years","65-74",63,186840,33.7
,"New Mexico","35","2014","2014","Renal failure","N17-N19","75-84 years","75-84",92,94642,97.2
,"New Mexico","35","2014","2014","Renal failure","N17-N19","85+ years","85+",78,37373,208.7
,"New Mexico","35","2015","2015","Renal failure","N17-N19","35-44 years","35-44",16,243532,Unreliable
,"New Mexico","35","2015","2015","Renal failure","N17-N19","45-54 years","45-54",29,257813,11.2
,"New Mexico","35","2015","2015","Renal failure","N17-N19","55-64 years","55-64",61,271481,22.5
,"New Mexico","35","2015","2015","Renal failure","N17-N19","65-74 years","65-74",78,195162,40.0
,"New Mexico","35","2015","2015","Renal failure","N17-N19","75-84 years","75-84",97,96541,100.5
,"New Mexico","35","2015","2015","Renal failure","N17-N19","85+ years","85+",76,38702,196.4
,"New Mexico","35","2016","2016","Renal failure","N17-N19","25-34 years","25-34",13,279900,Unreliable
,"New Mexico","35","2016","2016","Renal failure","N17-N19","35-44 years","35-44",14,242692,Unreliable
,"New Mexico","35","2016","2016","Renal failure","N17-N19","45-54 years","45-54",30,251742,11.9
,"New Mexico","35","2016","2016","Renal failure","N17-N19","55-64 years","55-64",52,273230,19.0
,"New Mexico","35","2016","2016","Renal failure","N17-N19","65-74 years","65-74",71,203298,34.9
,"New Mexico","35","2016","2016","Renal failure","N17-N19","75-84 years","75-84",97,99532,97.5
,"New Mexico","35","2016","2016","Renal failure","N17-N19","85+ years","85+",96,39596,242.4
,"New Mexico","35","2017","2017","Renal failure","N17-N19","35-44 years","35-44",15,245955,Unreliable
,"New Mexico","35","2017","2017","Renal failure","N17-N19","45-54 years","45-54",35,245656,14.2
,"New Mexico","35","2017","2017","Renal failure","N17-N19","55-64 years","55-64",66,274690,24.0
,"New Mexico","35","2017","2017","Renal failure","N17-N19","65-74 years","65-74",88,210796,41.7
,"New Mexico","35","2017","2017","Renal failure","N17-N19","75-84 years","75-84",104,101814,102.1
,"New Mexico","35","2017","2017","Renal failure","N17-N19","85+ years","85+",91,39991,227.6
,"New York","36","2010","2010","Renal failure","N17-N19","35-44 years","35-44",23,2610017,0.9
,"New York","36","2010","2010","Renal failure","N17-N19","45-54 years","45-54",120,2878691,4.2
,"New York","36","2010","2010","Renal failure","N17-N19","55-64 years","55-64",282,2303668,12.2
,"New York","36","2010","2010","Renal failure","N17-N19","65-74 years","65-74",404,1360602,29.7
,"New York","36","2010","2010","Renal failure","N17-N19","75-84 years","75-84",883,866467,101.9
,"New York","36","2010","2010","Renal failure","N17-N19","85+ years","85+",1322,390874,338.2
,"New York","36","2011","2011","Renal failure","N17-N19","35-44 years","35-44",37,2560765,1.4
,"New York","36","2011","2011","Renal failure","N17-N19","45-54 years","45-54",101,2864680,3.5
,"New York","36","2011","2011","Renal failure","N17-N19","55-64 years","55-64",261,2389166,10.9
,"New York","36","2011","2011","Renal failure","N17-N19","65-74 years","65-74",431,1397227,30.8
,"New York","36","2011","2011","Renal failure","N17-N19","75-84 years","75-84",907,862848,105.1
,"New York","36","2011","2011","Renal failure","N17-N19","85+ years","85+",1331,404619,329.0
,"New York","36","2012","2012","Renal failure","N17-N19","25-34 years","25-34",12,2757086,Unreliable
,"New York","36","2012","2012","Renal failure","N17-N19","35-44 years","35-44",30,2539594,1.2
,"New York","36","2012","2012","Renal failure","N17-N19","45-54 years","45-54",94,2840330,3.3
,"New York","36","2012","2012","Renal failure","N17-N19","55-64 years","55-64",241,2414879,10.0
,"New York","36","2012","2012","Renal failure","N17-N19","65-74 years","65-74",449,1481057,30.3
,"New York","36","2012","2012","Renal failure","N17-N19","75-84 years","75-84",833,862130,96.6
,"New York","36","2012","2012","Renal failure","N17-N19","85+ years","85+",1191,414385,287.4
,"New York","36","2013","2013","Renal failure","N17-N19","35-44 years","35-44",22,2519967,0.9
,"New York","36","2013","2013","Renal failure","N17-N19","45-54 years","45-54",81,2814951,2.9
,"New York","36","2013","2013","Renal failure","N17-N19","55-64 years","55-64",223,2457489,9.1
,"New York","36","2013","2013","Renal failure","N17-N19","65-74 years","65-74",391,1544122,25.3
,"New York","36","2013","2013","Renal failure","N17-N19","75-84 years","75-84",781,864069,90.4
,"New York","36","2013","2013","Renal failure","N17-N19","85+ years","85+",1204,424290,283.8
,"New York","36","2014","2014","Renal failure","N17-N19","35-44 years","35-44",25,2507973,1.0
,"New York","36","2014","2014","Renal failure","N17-N19","45-54 years","45-54",80,2788889,2.9
,"New York","36","2014","2014","Renal failure","N17-N19","55-64 years","55-64",223,2499610,8.9
,"New York","36","2014","2014","Renal failure","N17-N19","65-74 years","65-74",387,1601897,24.2
,"New York","36","2014","2014","Renal failure","N17-N19","75-84 years","75-84",710,867015,81.9
,"New York","36","2014","2014","Renal failure","N17-N19","85+ years","85+",1125,429182,262.1
,"New York","36","2015","2015","Renal failure","N17-N19","35-44 years","35-44",21,2495739,0.8
,"New York","36","2015","2015","Renal failure","N17-N19","45-54 years","45-54",88,2758889,3.2
,"New York","36","2015","2015","Renal failure","N17-N19","55-64 years","55-64",209,2544000,8.2
,"New York","36","2015","2015","Renal failure","N17-N19","65-74 years","65-74",385,1660048,23.2
,"New York","36","2015","2015","Renal failure","N17-N19","75-84 years","75-84",606,870796,69.6
,"New York","36","2015","2015","Renal failure","N17-N19","85+ years","85+",1089,433471,251.2
,"New York","36","2016","2016","Renal failure","N17-N19","35-44 years","35-44",23,2462561,0.9
,"New York","36","2016","2016","Renal failure","N17-N19","45-54 years","45-54",86,2706129,3.2
,"New York","36","2016","2016","Renal failure","N17-N19","55-64 years","55-64",208,2567707,8.1
,"New York","36","2016","2016","Renal failure","N17-N19","65-74 years","65-74",370,1713040,21.6
,"New York","36","2016","2016","Renal failure","N17-N19","75-84 years","75-84",593,881069,67.3
,"New York","36","2016","2016","Renal failure","N17-N19","85+ years","85+",996,438400,227.2
,"New York","36","2017","2017","Renal failure","N17-N19","35-44 years","35-44",25,2465837,1.0
,"New York","36","2017","2017","Renal failure","N17-N19","45-54 years","45-54",94,2657210,3.5
,"New York","36","2017","2017","Renal failure","N17-N19","55-64 years","55-64",223,2600201,8.6
,"New York","36","2017","2017","Renal failure","N17-N19","65-74 years","65-74",390,1784948,21.8
,"New York","36","2017","2017","Renal failure","N17-N19","75-84 years","75-84",647,920902,70.3
,"New York","36","2017","2017","Renal failure","N17-N19","85+ years","85+",1027,456343,225.1
,"North Carolina","37","2010","2010","Renal failure","N17-N19","35-44 years","35-44",40,1327151,3.0
,"North Carolina","37","2010","2010","Renal failure","N17-N19","45-54 years","45-54",123,1368646,9.0
,"North Carolina","37","2010","2010","Renal failure","N17-N19","55-64 years","55-64",260,1138761,22.8
,"North Carolina","37","2010","2010","Renal failure","N17-N19","65-74 years","65-74",459,697567,65.8
,"North Carolina","37","2010","2010","Renal failure","N17-N19","75-84 years","75-84",700,389051,179.9
,"North Carolina","37","2010","2010","Renal failure","N17-N19","85+ years","85+",724,147461,491.0
,"North Carolina","37","2011","2011","Renal failure","N17-N19","35-44 years","35-44",40,1316460,3.0
,"North Carolina","37","2011","2011","Renal failure","N17-N19","45-54 years","45-54",145,1369699,10.6
,"North Carolina","37","2011","2011","Renal failure","N17-N19","55-64 years","55-64",281,1187466,23.7
,"North Carolina","37","2011","2011","Renal failure","N17-N19","65-74 years","65-74",457,726650,62.9
,"North Carolina","37","2011","2011","Renal failure","N17-N19","75-84 years","75-84",693,398403,173.9
,"North Carolina","37","2011","2011","Renal failure","N17-N19","85+ years","85+",720,153733,468.3
,"North Carolina","37","2012","2012","Renal failure","N17-N19","25-34 years","25-34",14,1267434,Unreliable
,"North Carolina","37","2012","2012","Renal failure","N17-N19","35-44 years","35-44",40,1312404,3.0
,"North Carolina","37","2012","2012","Renal failure","N17-N19","45-54 years","45-54",114,1366362,8.3
,"North Carolina","37","2012","2012","Renal failure","N17-N19","55-64 years","55-64",306,1199314,25.5
,"North Carolina","37","2012","2012","Renal failure","N17-N19","65-74 years","65-74",500,782121,63.9
,"North Carolina","37","2012","2012","Renal failure","N17-N19","75-84 years","75-84",685,405876,168.8
,"North Carolina","37","2012","2012","Renal failure","N17-N19","85+ years","85+",791,159872,494.8
,"North Carolina","37","2013","2013","Renal failure","N17-N19","25-34 years","25-34",14,1274545,Unreliable
,"North Carolina","37","2013","2013","Renal failure","N17-N19","35-44 years","35-44",39,1308964,3.0
,"North Carolina","37","2013","2013","Renal failure","N17-N19","45-54 years","45-54",128,1366545,9.4
,"North Carolina","37","2013","2013","Renal failure","N17-N19","55-64 years","55-64",274,1219917,22.5
,"North Carolina","37","2013","2013","Renal failure","N17-N19","65-74 years","65-74",489,826883,59.1
,"North Carolina","37","2013","2013","Renal failure","N17-N19","75-84 years","75-84",664,414665,160.1
,"North Carolina","37","2013","2013","Renal failure","N17-N19","85+ years","85+",767,165551,463.3
,"North Carolina","37","2014","2014","Renal failure","N17-N19","25-34 years","25-34",11,1292250,Unreliable
,"North Carolina","37","2014","2014","Renal failure","N17-N19","35-44 years","35-44",33,1302758,2.5
,"North Carolina","37","2014","2014","Renal failure","N17-N19","45-54 years","45-54",141,1367565,10.3
,"North Carolina","37","2014","2014","Renal failure","N17-N19","55-64 years","55-64",298,1242592,24.0
,"North Carolina","37","2014","2014","Renal failure","N17-N19","65-74 years","65-74",532,867783,61.3
,"North Carolina","37","2014","2014","Renal failure","N17-N19","75-84 years","75-84",673,425197,158.3
,"North Carolina","37","2014","2014","Renal failure","N17-N19","85+ years","85+",727,170382,426.7
,"North Carolina","37","2015","2015","Renal failure","N17-N19","25-34 years","25-34",17,1308587,Unreliable
,"North Carolina","37","2015","2015","Renal failure","N17-N19","35-44 years","35-44",26,1295812,2.0
,"North Carolina","37","2015","2015","Renal failure","N17-N19","45-54 years","45-54",106,1372414,7.7
,"North Carolina","37","2015","2015","Renal failure","N17-N19","55-64 years","55-64",268,1270500,21.1
,"North Carolina","37","2015","2015","Renal failure","N17-N19","65-74 years","65-74",482,905426,53.2
,"North Carolina","37","2015","2015","Renal failure","N17-N19","75-84 years","75-84",674,436354,154.5
,"North Carolina","37","2015","2015","Renal failure","N17-N19","85+ years","85+",649,175044,370.8
,"North Carolina","37","2016","2016","Renal failure","N17-N19","25-34 years","25-34",21,1335454,1.6
,"North Carolina","37","2016","2016","Renal failure","N17-N19","35-44 years","35-44",39,1290237,3.0
,"North Carolina","37","2016","2016","Renal failure","N17-N19","45-54 years","45-54",128,1385750,9.2
,"North Carolina","37","2016","2016","Renal failure","N17-N19","55-64 years","55-64",314,1300928,24.1
,"North Carolina","37","2016","2016","Renal failure","N17-N19","65-74 years","65-74",469,941813,49.8
,"North Carolina","37","2016","2016","Renal failure","N17-N19","75-84 years","75-84",576,449842,128.0
,"North Carolina","37","2016","2016","Renal failure","N17-N19","85+ years","85+",587,177810,330.1
,"North Carolina","37","2017","2017","Renal failure","N17-N19","25-34 years","25-34",12,1370247,Unreliable
,"North Carolina","37","2017","2017","Renal failure","N17-N19","35-44 years","35-44",42,1290678,3.3
,"North Carolina","37","2017","2017","Renal failure","N17-N19","45-54 years","45-54",113,1385509,8.2
,"North Carolina","37","2017","2017","Renal failure","N17-N19","55-64 years","55-64",287,1321678,21.7
,"North Carolina","37","2017","2017","Renal failure","N17-N19","65-74 years","65-74",543,981481,55.3
,"North Carolina","37","2017","2017","Renal failure","N17-N19","75-84 years","75-84",621,467019,133.0
,"North Carolina","37","2017","2017","Renal failure","N17-N19","85+ years","85+",549,181945,301.7
,"North Dakota","38","2010","2010","Renal failure","N17-N19","55-64 years","55-64",28,81819,34.2
,"North Dakota","38","2010","2010","Renal failure","N17-N19","65-74 years","65-74",32,46873,68.3
,"North Dakota","38","2010","2010","Renal failure","N17-N19","75-84 years","75-84",56,33916,165.1
,"North Dakota","38","2010","2010","Renal failure","N17-N19","85+ years","85+",92,16688,551.3
,"North Dakota","38","2011","2011","Renal failure","N17-N19","55-64 years","55-64",27,86016,31.4
