"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2009","2009","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",101,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",312,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",4351,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",15,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",98,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",363,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",3578,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",61,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",173,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",2401,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",30,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",193,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",1467,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",22,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",58,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",618,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","100+ years","100+","Female","F","Asian or Pacific Islander","A-PI",10,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",41,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",281,Not Applicable,Not Applicable
,"2009","2009","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",73,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","< 1 year","1","Female","F","Black or African American","2054-5",22,330352,6.7
,"2010","2010","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",37,1451334,2.5
,"2010","2010","Renal failure","N17-N19","< 1 year","1","Male","M","Black or African American","2054-5",27,341156,7.9
,"2010","2010","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",39,1518287,2.6
,"2010","2010","Renal failure","N17-N19","15-19 years","15-19","Female","F","White","2106-3",11,8115655,Unreliable
,"2010","2010","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",24,8582975,0.3
,"2010","2010","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",17,8037373,Unreliable
,"2010","2010","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",15,1673391,Unreliable
,"2010","2010","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",22,8485714,0.3
,"2010","2010","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",20,1571980,1.3
,"2010","2010","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",45,7982776,0.6
,"2010","2010","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",22,1455016,1.5
,"2010","2010","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",59,8317627,0.7
,"2010","2010","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",22,1494106,1.5
,"2010","2010","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",53,7569160,0.7
,"2010","2010","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",36,1346001,2.7
,"2010","2010","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",72,7821208,0.9
,"2010","2010","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",37,1476350,2.5
,"2010","2010","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",101,7751513,1.3
,"2010","2010","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",56,1307906,4.3
,"2010","2010","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",132,7898133,1.7
,"2010","2010","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",67,1485235,4.5
,"2010","2010","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",170,8189271,2.1
,"2010","2010","Renal failure","N17-N19","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",11,141570,Unreliable
,"2010","2010","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian or Pacific Islander","A-PI",11,611160,Unreliable
,"2010","2010","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",91,1331148,6.8
,"2010","2010","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",283,8310099,3.4
,"2010","2010","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",12,143116,Unreliable
,"2010","2010","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",126,1565712,8.0
,"2010","2010","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",354,9152204,3.9
,"2010","2010","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",20,140773,14.2
,"2010","2010","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",18,567987,Unreliable
,"2010","2010","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",167,1394147,12.0
,"2010","2010","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",527,9106178,5.8
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",21,130348,16.1
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",14,584970,Unreliable
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",216,1490699,14.5
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",567,9158834,6.2
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",10,123510,Unreliable
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",29,506769,5.7
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",232,1313373,17.7
,"2010","2010","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",954,8989622,10.6
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",15,102035,Unreliable
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",21,507247,4.1
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",275,1237310,22.2
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",820,8294565,9.9
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",25,95271,26.2
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",46,421667,10.9
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",345,1047860,32.9
,"2010","2010","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",1344,7958850,16.9
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",28,76547,36.6
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",29,412545,7.0
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",288,959495,30.0
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",1208,7291837,16.6
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",16,71887,Unreliable
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",52,339601,15.3
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",386,784603,49.2
,"2010","2010","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",1699,6881409,24.7
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",21,51537,40.7
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",37,281013,13.2
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",307,679236,45.2
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",1551,5570930,27.8
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",18,46372,Unreliable
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",72,234916,30.6
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",380,520533,73.0
,"2010","2010","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",2183,5050726,43.2
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",28,35932,77.9
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",61,209789,29.1
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",370,512912,72.1
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",2110,4275561,49.4
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",16,30087,Unreliable
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",76,173652,43.8
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",385,365247,105.4
,"2010","2010","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",2729,3674986,74.3
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",28,24735,113.2
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",98,156559,62.6
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",461,389693,118.3
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",2973,3564420,83.4
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",21,18355,114.4
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",107,114550,93.4
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",426,244800,174.0
,"2010","2010","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",3584,2804683,127.8
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",31,16157,191.9
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",123,110376,111.4
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",533,285739,186.5
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",4344,3036681,143.1
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",18,10802,Unreliable
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",118,71187,165.8
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",413,150974,273.6
,"2010","2010","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",4591,2061411,222.7
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",24,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",121,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",549,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",5423,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",13,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",111,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",371,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",4563,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",14,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",74,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",388,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",3780,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",81,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",182,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",2579,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",36,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",180,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",1596,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",20,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",66,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",707,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","100+ years","100+","Female","F","Asian or Pacific Islander","A-PI",11,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",49,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",306,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","100+ years","100+","Male","M","Black or African American","2054-5",12,Not Applicable,Not Applicable
,"2010","2010","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",82,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",40,1463677,2.7
,"2011","2011","Renal failure","N17-N19","< 1 year","1","Male","M","Black or African American","2054-5",15,352800,Unreliable
,"2011","2011","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",59,1530971,3.9
,"2011","2011","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",16,8466251,Unreliable
,"2011","2011","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",15,8198494,Unreliable
,"2011","2011","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",14,1783650,Unreliable
,"2011","2011","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",32,8650452,0.4
,"2011","2011","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",16,1584589,Unreliable
,"2011","2011","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",32,8016206,0.4
,"2011","2011","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",31,1484636,2.1
,"2011","2011","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",56,8391323,0.7
,"2011","2011","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",24,1538398,1.6
,"2011","2011","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",70,7761947,0.9
,"2011","2011","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",38,1391647,2.7
,"2011","2011","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",92,8041752,1.1
,"2011","2011","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",27,1440501,1.9
,"2011","2011","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",96,7478229,1.3
,"2011","2011","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",46,1279584,3.6
,"2011","2011","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",142,7640047,1.9
,"2011","2011","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",79,1494405,5.3
,"2011","2011","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",186,8217568,2.3
,"2011","2011","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian or Pacific Islander","A-PI",13,640943,Unreliable
,"2011","2011","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",83,1332702,6.2
,"2011","2011","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",277,8344634,3.3
,"2011","2011","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian or Pacific Islander","A-PI",21,650764,3.2
,"2011","2011","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",112,1549967,7.2
,"2011","2011","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",319,8862663,3.6
,"2011","2011","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",13,140982,Unreliable
,"2011","2011","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",12,581929,Unreliable
,"2011","2011","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",142,1381223,10.3
,"2011","2011","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",576,8848567,6.5
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",26,134402,19.3
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",13,596560,Unreliable
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",201,1516645,13.3
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",569,9246045,6.2
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",18,128090,Unreliable
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",25,519825,4.8
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",264,1336080,19.8
,"2011","2011","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",942,9082551,10.4
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",21,108725,19.3
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",28,532401,5.3
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",242,1289724,18.8
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",846,8508647,9.9
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",21,101390,20.7
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",47,445708,10.5
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",329,1096583,30.0
,"2011","2011","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",1350,8172370,16.5
,"2011","2011","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",30,446739,6.7
,"2011","2011","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",354,1041563,34.0
,"2011","2011","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",1238,7692554,16.1
,"2011","2011","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",18,78099,Unreliable
,"2011","2011","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",54,363824,14.8
,"2011","2011","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",380,849845,44.7
,"2011","2011","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",1877,7250386,25.9
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",32,55026,58.2
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",47,302438,15.5
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",337,704640,47.8
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",1605,5739754,28.0
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",26,49457,52.6
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",65,251159,25.9
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",378,542926,69.6
,"2011","2011","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",2145,5228388,41.0
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",31,38427,80.7
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",67,223015,30.0
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",351,533137,65.8
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",2122,4408988,48.1
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",21,32822,64.0
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",80,185377,43.2
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",407,381477,106.7
,"2011","2011","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",2665,3804707,70.0
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",25,26501,94.3
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",103,164679,62.5
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",465,405772,114.6
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",3015,3558997,84.7
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",19,20101,Unreliable
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",86,123569,69.6
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",436,258946,168.4
,"2011","2011","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",3553,2830122,125.5
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",28,17246,162.4
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",123,117741,104.5
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",517,290696,177.8
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",4312,3020565,142.8
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",24,11711,204.9
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",116,77054,150.5
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",411,155699,264.0
,"2011","2011","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",4643,2095831,221.5
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",23,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",129,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",488,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",5360,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",18,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",112,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",295,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",4637,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",12,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",88,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",385,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",4041,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",100,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",186,Not Applicable,Not Applicable
,"2011","2011","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",2711,Not Applicable,Not Applicable
