"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Montana","30","2020","2020","35-44 years","35-44","Renal failure","N17-N19",10,133684,Unreliable
,"Montana","30","2020","2020","45-54 years","45-54","Renal failure","N17-N19",18,117092,Unreliable
,"Montana","30","2020","2020","55-64 years","55-64","Renal failure","N17-N19",40,148120,27.0
,"Montana","30","2020","2020","65-74 years","65-74","Renal failure","N17-N19",55,129574,42.4
,"Montana","30","2020","2020","75-84 years","75-84","Renal failure","N17-N19",87,60746,143.2
,"Montana","30","2020","2020","85+ years","85+","Renal failure","N17-N19",66,23072,286.1
,"Montana","30","2021","2021","35-44 years","35-44","Renal failure","N17-N19",23,140558,16.4
,"Montana","30","2021","2021","45-54 years","45-54","Renal failure","N17-N19",33,120739,27.3
,"Montana","30","2021","2021","55-64 years","55-64","Renal failure","N17-N19",79,148269,53.3
,"Montana","30","2021","2021","65-74 years","65-74","Renal failure","N17-N19",123,135439,90.8
,"Montana","30","2021","2021","75-84 years","75-84","Renal failure","N17-N19",142,60197,235.9
,"Montana","30","2021","2021","85+ years","85+","Renal failure","N17-N19",98,20787,471.4
,"Montana","30","2022","2022","35-44 years","35-44","Renal failure","N17-N19",16,144219,Unreliable
,"Montana","30","2022","2022","45-54 years","45-54","Renal failure","N17-N19",27,123294,21.9
,"Montana","30","2022","2022","55-64 years","55-64","Renal failure","N17-N19",66,144566,45.7
,"Montana","30","2022","2022","65-74 years","65-74","Renal failure","N17-N19",124,136767,90.7
,"Montana","30","2022","2022","75-84 years","75-84","Renal failure","N17-N19",143,65753,217.5
,"Montana","30","2022","2022","85+ years","85+","Renal failure","N17-N19",129,22606,570.6
,"Montana","30","2023","2023","35-44 years","35-44","Renal failure","N17-N19",11,147330,Unreliable
,"Montana","30","2023","2023","45-54 years","45-54","Renal failure","N17-N19",25,126083,19.8
,"Montana","30","2023","2023","55-64 years","55-64","Renal failure","N17-N19",45,141580,31.8
,"Montana","30","2023","2023","65-74 years","65-74","Renal failure","N17-N19",105,140615,74.7
,"Montana","30","2023","2023","75-84 years","75-84","Renal failure","N17-N19",103,69624,147.9
,"Montana","30","2023","2023","85+ years","85+","Renal failure","N17-N19",111,21745,510.5
,"Montana","30","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",14,148654,Unreliable
,"Montana","30","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",20,127759,15.7
,"Montana","30","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",41,138148,29.7
,"Montana","30","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",87,142778,60.9
,"Montana","30","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",128,73766,173.5
,"Montana","30","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",105,22807,460.4
,"Montana","30","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",26,127759,20.4
,"Montana","30","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",31,138148,22.4
,"Montana","30","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",94,142778,65.8
,"Montana","30","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",116,73766,157.3
,"Montana","30","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",113,22807,495.5
,"Nebraska","31","2018","2018","45-54 years","45-54","Renal failure","N17-N19",24,219971,10.9
,"Nebraska","31","2018","2018","55-64 years","55-64","Renal failure","N17-N19",45,243048,18.5
,"Nebraska","31","2018","2018","65-74 years","65-74","Renal failure","N17-N19",87,172527,50.4
,"Nebraska","31","2018","2018","75-84 years","75-84","Renal failure","N17-N19",127,88061,144.2
,"Nebraska","31","2018","2018","85+ years","85+","Renal failure","N17-N19",155,43078,359.8
,"Nebraska","31","2019","2019","35-44 years","35-44","Renal failure","N17-N19",11,243139,Unreliable
,"Nebraska","31","2019","2019","45-54 years","45-54","Renal failure","N17-N19",26,215808,12.0
,"Nebraska","31","2019","2019","55-64 years","55-64","Renal failure","N17-N19",52,242293,21.5
,"Nebraska","31","2019","2019","65-74 years","65-74","Renal failure","N17-N19",87,178908,48.6
,"Nebraska","31","2019","2019","75-84 years","75-84","Renal failure","N17-N19",130,90492,143.7
,"Nebraska","31","2019","2019","85+ years","85+","Renal failure","N17-N19",151,43058,350.7
,"Nebraska","31","2020","2020","25-34 years","25-34","Renal failure","N17-N19",11,254707,Unreliable
,"Nebraska","31","2020","2020","35-44 years","35-44","Renal failure","N17-N19",12,246298,Unreliable
,"Nebraska","31","2020","2020","45-54 years","45-54","Renal failure","N17-N19",22,213797,10.3
,"Nebraska","31","2020","2020","55-64 years","55-64","Renal failure","N17-N19",73,239667,30.5
,"Nebraska","31","2020","2020","65-74 years","65-74","Renal failure","N17-N19",111,185015,60.0
,"Nebraska","31","2020","2020","75-84 years","75-84","Renal failure","N17-N19",130,91792,141.6
,"Nebraska","31","2020","2020","85+ years","85+","Renal failure","N17-N19",162,42630,380.0
,"Nebraska","31","2021","2021","25-34 years","25-34","Renal failure","N17-N19",10,252879,Unreliable
,"Nebraska","31","2021","2021","35-44 years","35-44","Renal failure","N17-N19",22,255699,8.6
,"Nebraska","31","2021","2021","45-54 years","45-54","Renal failure","N17-N19",42,217963,19.3
,"Nebraska","31","2021","2021","55-64 years","55-64","Renal failure","N17-N19",118,240661,49.0
,"Nebraska","31","2021","2021","65-74 years","65-74","Renal failure","N17-N19",166,193977,85.6
,"Nebraska","31","2021","2021","75-84 years","75-84","Renal failure","N17-N19",168,89882,186.9
,"Nebraska","31","2021","2021","85+ years","85+","Renal failure","N17-N19",163,38031,428.6
,"Nebraska","31","2022","2022","25-34 years","25-34","Renal failure","N17-N19",12,251846,Unreliable
,"Nebraska","31","2022","2022","35-44 years","35-44","Renal failure","N17-N19",28,256829,10.9
,"Nebraska","31","2022","2022","45-54 years","45-54","Renal failure","N17-N19",47,218041,21.6
,"Nebraska","31","2022","2022","55-64 years","55-64","Renal failure","N17-N19",104,234150,44.4
,"Nebraska","31","2022","2022","65-74 years","65-74","Renal failure","N17-N19",191,195520,97.7
,"Nebraska","31","2022","2022","75-84 years","75-84","Renal failure","N17-N19",237,96830,244.8
,"Nebraska","31","2022","2022","85+ years","85+","Renal failure","N17-N19",245,40706,601.9
,"Nebraska","31","2023","2023","35-44 years","35-44","Renal failure","N17-N19",28,259635,10.8
,"Nebraska","31","2023","2023","45-54 years","45-54","Renal failure","N17-N19",35,220602,15.9
,"Nebraska","31","2023","2023","55-64 years","55-64","Renal failure","N17-N19",86,230172,37.4
,"Nebraska","31","2023","2023","65-74 years","65-74","Renal failure","N17-N19",198,200769,98.6
,"Nebraska","31","2023","2023","75-84 years","75-84","Renal failure","N17-N19",233,101015,230.7
,"Nebraska","31","2023","2023","85+ years","85+","Renal failure","N17-N19",221,37762,585.2
,"Nebraska","31","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",14,259234,Unreliable
,"Nebraska","31","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",24,262147,9.2
,"Nebraska","31","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",47,223293,21.0
,"Nebraska","31","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",109,225999,48.2
,"Nebraska","31","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",204,204717,99.6
,"Nebraska","31","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",278,106577,260.8
,"Nebraska","31","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",232,38155,608.0
,"Nebraska","31","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",24,262147,9.2
,"Nebraska","31","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",44,223293,19.7
,"Nebraska","31","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",94,225999,41.6
,"Nebraska","31","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",185,204717,90.4
,"Nebraska","31","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",235,106577,220.5
,"Nebraska","31","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",189,38155,495.3
,"Nevada","32","2018","2018","35-44 years","35-44","Renal failure","N17-N19",13,403153,Unreliable
,"Nevada","32","2018","2018","45-54 years","45-54","Renal failure","N17-N19",30,395339,7.6
,"Nevada","32","2018","2018","55-64 years","55-64","Renal failure","N17-N19",106,376561,28.1
,"Nevada","32","2018","2018","65-74 years","65-74","Renal failure","N17-N19",160,293252,54.6
,"Nevada","32","2018","2018","75-84 years","75-84","Renal failure","N17-N19",124,139567,88.8
,"Nevada","32","2018","2018","85+ years","85+","Renal failure","N17-N19",140,43362,322.9
,"Nevada","32","2019","2019","35-44 years","35-44","Renal failure","N17-N19",16,410505,Unreliable
,"Nevada","32","2019","2019","45-54 years","45-54","Renal failure","N17-N19",29,394228,7.4
,"Nevada","32","2019","2019","55-64 years","55-64","Renal failure","N17-N19",76,383476,19.8
,"Nevada","32","2019","2019","65-74 years","65-74","Renal failure","N17-N19",133,303363,43.8
,"Nevada","32","2019","2019","75-84 years","75-84","Renal failure","N17-N19",158,147793,106.9
,"Nevada","32","2019","2019","85+ years","85+","Renal failure","N17-N19",98,44816,218.7
,"Nevada","32","2020","2020","25-34 years","25-34","Renal failure","N17-N19",12,462110,Unreliable
,"Nevada","32","2020","2020","35-44 years","35-44","Renal failure","N17-N19",24,420922,5.7
,"Nevada","32","2020","2020","45-54 years","45-54","Renal failure","N17-N19",44,396219,11.1
,"Nevada","32","2020","2020","55-64 years","55-64","Renal failure","N17-N19",110,389232,28.3
,"Nevada","32","2020","2020","65-74 years","65-74","Renal failure","N17-N19",195,316112,61.7
,"Nevada","32","2020","2020","75-84 years","75-84","Renal failure","N17-N19",210,156290,134.4
,"Nevada","32","2020","2020","85+ years","85+","Renal failure","N17-N19",134,46914,285.6
,"Nevada","32","2021","2021","25-34 years","25-34","Renal failure","N17-N19",19,454678,Unreliable
,"Nevada","32","2021","2021","35-44 years","35-44","Renal failure","N17-N19",44,431067,10.2
,"Nevada","32","2021","2021","45-54 years","45-54","Renal failure","N17-N19",91,397461,22.9
,"Nevada","32","2021","2021","55-64 years","55-64","Renal failure","N17-N19",163,392078,41.6
,"Nevada","32","2021","2021","65-74 years","65-74","Renal failure","N17-N19",266,321908,82.6
,"Nevada","32","2021","2021","75-84 years","75-84","Renal failure","N17-N19",257,154041,166.8
,"Nevada","32","2021","2021","85+ years","85+","Renal failure","N17-N19",155,42518,364.6
,"Nevada","32","2022","2022","25-34 years","25-34","Renal failure","N17-N19",12,459107,Unreliable
,"Nevada","32","2022","2022","35-44 years","35-44","Renal failure","N17-N19",48,438086,11.0
,"Nevada","32","2022","2022","45-54 years","45-54","Renal failure","N17-N19",95,397653,23.9
,"Nevada","32","2022","2022","55-64 years","55-64","Renal failure","N17-N19",187,391429,47.8
,"Nevada","32","2022","2022","65-74 years","65-74","Renal failure","N17-N19",363,322106,112.7
,"Nevada","32","2022","2022","75-84 years","75-84","Renal failure","N17-N19",392,168032,233.3
,"Nevada","32","2022","2022","85+ years","85+","Renal failure","N17-N19",264,46866,563.3
,"Nevada","32","2023","2023","25-34 years","25-34","Renal failure","N17-N19",18,458128,Unreliable
,"Nevada","32","2023","2023","35-44 years","35-44","Renal failure","N17-N19",52,446124,11.7
,"Nevada","32","2023","2023","45-54 years","45-54","Renal failure","N17-N19",75,398968,18.8
,"Nevada","32","2023","2023","55-64 years","55-64","Renal failure","N17-N19",161,394907,40.8
,"Nevada","32","2023","2023","65-74 years","65-74","Renal failure","N17-N19",264,330828,79.8
,"Nevada","32","2023","2023","75-84 years","75-84","Renal failure","N17-N19",347,178101,194.8
,"Nevada","32","2023","2023","85+ years","85+","Renal failure","N17-N19",201,46780,429.7
,"Nevada","32","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",16,470691,Unreliable
,"Nevada","32","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",35,464139,7.5
,"Nevada","32","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",55,405126,13.6
,"Nevada","32","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",139,401174,34.6
,"Nevada","32","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",234,337988,69.2
,"Nevada","32","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",333,188051,177.1
,"Nevada","32","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",194,49927,388.6
,"Nevada","32","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",17,470691,Unreliable
,"Nevada","32","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",30,464139,6.5
,"Nevada","32","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",61,405126,15.1
,"Nevada","32","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",109,401174,27.2
,"Nevada","32","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",216,337988,63.9
,"Nevada","32","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",286,188051,152.1
,"Nevada","32","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",197,49927,394.6
,"New Hampshire","33","2018","2018","45-54 years","45-54","Renal failure","N17-N19",14,190242,Unreliable
,"New Hampshire","33","2018","2018","55-64 years","55-64","Renal failure","N17-N19",30,212515,14.1
,"New Hampshire","33","2018","2018","65-74 years","65-74","Renal failure","N17-N19",56,146933,38.1
,"New Hampshire","33","2018","2018","75-84 years","75-84","Renal failure","N17-N19",78,68224,114.3
,"New Hampshire","33","2018","2018","85+ years","85+","Renal failure","N17-N19",70,30488,229.6
,"New Hampshire","33","2019","2019","45-54 years","45-54","Renal failure","N17-N19",10,183273,Unreliable
,"New Hampshire","33","2019","2019","55-64 years","55-64","Renal failure","N17-N19",21,214314,9.8
,"New Hampshire","33","2019","2019","65-74 years","65-74","Renal failure","N17-N19",59,152669,38.6
,"New Hampshire","33","2019","2019","75-84 years","75-84","Renal failure","N17-N19",76,70954,107.1
,"New Hampshire","33","2019","2019","85+ years","85+","Renal failure","N17-N19",75,30241,248.0
,"New Hampshire","33","2020","2020","45-54 years","45-54","Renal failure","N17-N19",21,177656,11.8
,"New Hampshire","33","2020","2020","55-64 years","55-64","Renal failure","N17-N19",32,215173,14.9
,"New Hampshire","33","2020","2020","65-74 years","65-74","Renal failure","N17-N19",76,158927,47.8
,"New Hampshire","33","2020","2020","75-84 years","75-84","Renal failure","N17-N19",89,73622,120.9
,"New Hampshire","33","2020","2020","85+ years","85+","Renal failure","N17-N19",54,30580,176.6
,"New Hampshire","33","2021","2021","45-54 years","45-54","Renal failure","N17-N19",26,176822,14.7
,"New Hampshire","33","2021","2021","55-64 years","55-64","Renal failure","N17-N19",56,218959,25.6
,"New Hampshire","33","2021","2021","65-74 years","65-74","Renal failure","N17-N19",91,166691,54.6
,"New Hampshire","33","2021","2021","75-84 years","75-84","Renal failure","N17-N19",112,73406,152.6
,"New Hampshire","33","2021","2021","85+ years","85+","Renal failure","N17-N19",93,27424,339.1
,"New Hampshire","33","2022","2022","35-44 years","35-44","Renal failure","N17-N19",10,171925,Unreliable
,"New Hampshire","33","2022","2022","45-54 years","45-54","Renal failure","N17-N19",22,172601,12.7
,"New Hampshire","33","2022","2022","55-64 years","55-64","Renal failure","N17-N19",69,216147,31.9
,"New Hampshire","33","2022","2022","65-74 years","65-74","Renal failure","N17-N19",115,169274,67.9
,"New Hampshire","33","2022","2022","75-84 years","75-84","Renal failure","N17-N19",140,82035,170.7
,"New Hampshire","33","2022","2022","85+ years","85+","Renal failure","N17-N19",134,30197,443.8
,"New Hampshire","33","2023","2023","45-54 years","45-54","Renal failure","N17-N19",16,169589,Unreliable
,"New Hampshire","33","2023","2023","55-64 years","55-64","Renal failure","N17-N19",48,213876,22.4
,"New Hampshire","33","2023","2023","65-74 years","65-74","Renal failure","N17-N19",104,175450,59.3
,"New Hampshire","33","2023","2023","75-84 years","75-84","Renal failure","N17-N19",138,87217,158.2
,"New Hampshire","33","2023","2023","85+ years","85+","Renal failure","N17-N19",131,28859,453.9
,"New Hampshire","33","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",25,166985,15.0
,"New Hampshire","33","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",46,210073,21.9
,"New Hampshire","33","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",92,180642,50.9
,"New Hampshire","33","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",139,92764,149.8
,"New Hampshire","33","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",125,29938,417.5
,"New Hampshire","33","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",18,166985,Unreliable
,"New Hampshire","33","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",50,210073,23.8
,"New Hampshire","33","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",100,180642,55.4
,"New Hampshire","33","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",159,92764,171.4
,"New Hampshire","33","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",132,29938,440.9
,"New Jersey","34","2018","2018","35-44 years","35-44","Renal failure","N17-N19",25,1139300,2.2
,"New Jersey","34","2018","2018","45-54 years","45-54","Renal failure","N17-N19",75,1235874,6.1
,"New Jersey","34","2018","2018","55-64 years","55-64","Renal failure","N17-N19",176,1219331,14.4
,"New Jersey","34","2018","2018","65-74 years","65-74","Renal failure","N17-N19",294,810098,36.3
,"New Jersey","34","2018","2018","75-84 years","75-84","Renal failure","N17-N19",438,426136,102.8
,"New Jersey","34","2018","2018","85+ years","85+","Renal failure","N17-N19",632,202293,312.4
,"New Jersey","34","2019","2019","35-44 years","35-44","Renal failure","N17-N19",27,1137693,2.4
,"New Jersey","34","2019","2019","45-54 years","45-54","Renal failure","N17-N19",72,1200823,6.0
,"New Jersey","34","2019","2019","55-64 years","55-64","Renal failure","N17-N19",170,1223649,13.9
,"New Jersey","34","2019","2019","65-74 years","65-74","Renal failure","N17-N19",297,832866,35.7
,"New Jersey","34","2019","2019","75-84 years","75-84","Renal failure","N17-N19",410,439565,93.3
,"New Jersey","34","2019","2019","85+ years","85+","Renal failure","N17-N19",557,203104,274.2
,"New Jersey","34","2020","2020","25-34 years","25-34","Renal failure","N17-N19",24,1154546,2.1
,"New Jersey","34","2020","2020","35-44 years","35-44","Renal failure","N17-N19",55,1141377,4.8
,"New Jersey","34","2020","2020","45-54 years","45-54","Renal failure","N17-N19",141,1174392,12.0
,"New Jersey","34","2020","2020","55-64 years","55-64","Renal failure","N17-N19",342,1222659,28.0
,"New Jersey","34","2020","2020","65-74 years","65-74","Renal failure","N17-N19",547,859409,63.6
,"New Jersey","34","2020","2020","75-84 years","75-84","Renal failure","N17-N19",694,449250,154.5
,"New Jersey","34","2020","2020","85+ years","85+","Renal failure","N17-N19",791,201369,392.8
,"New Jersey","34","2021","2021","25-34 years","25-34","Renal failure","N17-N19",28,1188797,2.4
,"New Jersey","34","2021","2021","35-44 years","35-44","Renal failure","N17-N19",66,1216464,5.4
,"New Jersey","34","2021","2021","45-54 years","45-54","Renal failure","N17-N19",169,1217176,13.9
,"New Jersey","34","2021","2021","55-64 years","55-64","Renal failure","N17-N19",379,1282406,29.6
,"New Jersey","34","2021","2021","65-74 years","65-74","Renal failure","N17-N19",667,920871,72.4
,"New Jersey","34","2021","2021","75-84 years","75-84","Renal failure","N17-N19",785,458662,171.1
,"New Jersey","34","2021","2021","85+ years","85+","Renal failure","N17-N19",782,186384,419.6
,"New Jersey","34","2022","2022","25-34 years","25-34","Renal failure","N17-N19",25,1188554,2.1
,"New Jersey","34","2022","2022","35-44 years","35-44","Renal failure","N17-N19",70,1220287,5.7
,"New Jersey","34","2022","2022","45-54 years","45-54","Renal failure","N17-N19",149,1195135,12.5
,"New Jersey","34","2022","2022","55-64 years","55-64","Renal failure","N17-N19",424,1256981,33.7
,"New Jersey","34","2022","2022","65-74 years","65-74","Renal failure","N17-N19",734,922378,79.6
,"New Jersey","34","2022","2022","75-84 years","75-84","Renal failure","N17-N19",1006,490972,204.9
,"New Jersey","34","2022","2022","85+ years","85+","Renal failure","N17-N19",1047,198417,527.7
,"New Jersey","34","2023","2023","25-34 years","25-34","Renal failure","N17-N19",31,1190470,2.6
,"New Jersey","34","2023","2023","35-44 years","35-44","Renal failure","N17-N19",85,1233652,6.9
,"New Jersey","34","2023","2023","45-54 years","45-54","Renal failure","N17-N19",107,1187108,9.0
,"New Jersey","34","2023","2023","55-64 years","55-64","Renal failure","N17-N19",308,1248720,24.7
,"New Jersey","34","2023","2023","65-74 years","65-74","Renal failure","N17-N19",652,949539,68.7
,"New Jersey","34","2023","2023","75-84 years","75-84","Renal failure","N17-N19",898,512100,175.4
,"New Jersey","34","2023","2023","85+ years","85+","Renal failure","N17-N19",979,186705,524.4
,"New Jersey","34","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",30,1235264,2.4
,"New Jersey","34","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",67,1274066,5.3
,"New Jersey","34","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",124,1193096,10.4
,"New Jersey","34","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",329,1242795,26.5
,"New Jersey","34","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",602,976703,61.6
,"New Jersey","34","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",960,536153,179.1
,"New Jersey","34","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",985,193246,509.7
,"New Jersey","34","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",14,1235264,Unreliable
,"New Jersey","34","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",78,1274066,6.1
,"New Jersey","34","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",111,1193096,9.3
,"New Jersey","34","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",300,1242795,24.1
,"New Jersey","34","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",588,976703,60.2
,"New Jersey","34","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",910,536153,169.7
,"New Jersey","34","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",937,193246,484.9
,"New Mexico","35","2018","2018","25-34 years","25-34","Renal failure","N17-N19",10,283835,Unreliable
,"New Mexico","35","2018","2018","35-44 years","35-44","Renal failure","N17-N19",16,250784,Unreliable
,"New Mexico","35","2018","2018","45-54 years","45-54","Renal failure","N17-N19",42,240865,17.4
,"New Mexico","35","2018","2018","55-64 years","55-64","Renal failure","N17-N19",57,274147,20.8
,"New Mexico","35","2018","2018","65-74 years","65-74","Renal failure","N17-N19",88,217884,40.4
,"New Mexico","35","2018","2018","75-84 years","75-84","Renal failure","N17-N19",93,107134,86.8
,"New Mexico","35","2018","2018","85+ years","85+","Renal failure","N17-N19",82,41171,199.2
,"New Mexico","35","2019","2019","35-44 years","35-44","Renal failure","N17-N19",26,254846,10.2
,"New Mexico","35","2019","2019","45-54 years","45-54","Renal failure","N17-N19",23,235656,9.8
,"New Mexico","35","2019","2019","55-64 years","55-64","Renal failure","N17-N19",67,272921,24.5
,"New Mexico","35","2019","2019","65-74 years","65-74","Renal failure","N17-N19",78,224483,34.7
,"New Mexico","35","2019","2019","75-84 years","75-84","Renal failure","N17-N19",87,111714,77.9
,"New Mexico","35","2019","2019","85+ years","85+","Renal failure","N17-N19",90,41409,217.3
,"New Mexico","35","2020","2020","25-34 years","25-34","Renal failure","N17-N19",18,285029,Unreliable
,"New Mexico","35","2020","2020","35-44 years","35-44","Renal failure","N17-N19",31,259877,11.9
,"New Mexico","35","2020","2020","45-54 years","45-54","Renal failure","N17-N19",49,232949,21.0
,"New Mexico","35","2020","2020","55-64 years","55-64","Renal failure","N17-N19",81,269912,30.0
,"New Mexico","35","2020","2020","65-74 years","65-74","Renal failure","N17-N19",140,231746,60.4
,"New Mexico","35","2020","2020","75-84 years","75-84","Renal failure","N17-N19",127,115866,109.6
,"New Mexico","35","2020","2020","85+ years","85+","Renal failure","N17-N19",96,42299,227.0
,"New Mexico","35","2021","2021","25-34 years","25-34","Renal failure","N17-N19",24,280986,8.5
,"New Mexico","35","2021","2021","35-44 years","35-44","Renal failure","N17-N19",54,268354,20.1
,"New Mexico","35","2021","2021","45-54 years","45-54","Renal failure","N17-N19",84,235423,35.7
,"New Mexico","35","2021","2021","55-64 years","55-64","Renal failure","N17-N19",173,268994,64.3
,"New Mexico","35","2021","2021","65-74 years","65-74","Renal failure","N17-N19",194,238520,81.3
,"New Mexico","35","2021","2021","75-84 years","75-84","Renal failure","N17-N19",146,114957,127.0
,"New Mexico","35","2021","2021","85+ years","85+","Renal failure","N17-N19",110,38469,285.9
,"New Mexico","35","2022","2022","25-34 years","25-34","Renal failure","N17-N19",24,278336,8.6
,"New Mexico","35","2022","2022","35-44 years","35-44","Renal failure","N17-N19",49,269909,18.2
,"New Mexico","35","2022","2022","45-54 years","45-54","Renal failure","N17-N19",75,234581,32.0
,"New Mexico","35","2022","2022","55-64 years","55-64","Renal failure","N17-N19",116,260847,44.5
,"New Mexico","35","2022","2022","65-74 years","65-74","Renal failure","N17-N19",189,238437,79.3
,"New Mexico","35","2022","2022","75-84 years","75-84","Renal failure","N17-N19",176,124085,141.8
,"New Mexico","35","2022","2022","85+ years","85+","Renal failure","N17-N19",131,40881,320.4
,"New Mexico","35","2023","2023","25-34 years","25-34","Renal failure","N17-N19",19,276976,Unreliable
,"New Mexico","35","2023","2023","35-44 years","35-44","Renal failure","N17-N19",36,273129,13.2
,"New Mexico","35","2023","2023","45-54 years","45-54","Renal failure","N17-N19",38,235584,16.1
,"New Mexico","35","2023","2023","55-64 years","55-64","Renal failure","N17-N19",95,258389,36.8
,"New Mexico","35","2023","2023","65-74 years","65-74","Renal failure","N17-N19",139,245514,56.6
,"New Mexico","35","2023","2023","75-84 years","75-84","Renal failure","N17-N19",125,132897,94.1
,"New Mexico","35","2023","2023","85+ years","85+","Renal failure","N17-N19",97,40140,241.7
,"New Mexico","35","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",18,280468,Unreliable
,"New Mexico","35","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",36,277484,13.0
,"New Mexico","35","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",43,237034,18.1
,"New Mexico","35","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",74,253501,29.2
,"New Mexico","35","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",116,247437,46.9
,"New Mexico","35","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",183,140038,130.7
,"New Mexico","35","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",93,42106,220.9
,"New Mexico","35","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",21,280468,7.5
,"New Mexico","35","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",36,277484,13.0
,"New Mexico","35","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",43,237034,18.1
