"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Nevada","32","2017","2017","Renal failure","N17-N19","45-54 years","45-54",10,396251,Unreliable
,"Nevada","32","2017","2017","Renal failure","N17-N19","55-64 years","55-64",29,370813,7.8
,"Nevada","32","2017","2017","Renal failure","N17-N19","65-74 years","65-74",51,286331,17.8
,"Nevada","32","2017","2017","Renal failure","N17-N19","75-84 years","75-84",51,131200,38.9
,"Nevada","32","2017","2017","Renal failure","N17-N19","85+ years","85+",32,41528,77.1
,"New Hampshire","33","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",17,96762,Unreliable
,"New Hampshire","33","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",22,56745,38.8
,"New Hampshire","33","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",13,24761,Unreliable
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","65-74 years","65-74",18,96762,Unreliable
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","75-84 years","75-84",23,56745,40.5
,"New Hampshire","33","2010","2010","Renal failure","N17-N19","85+ years","85+",13,24761,Unreliable
,"New Hampshire","33","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",14,101288,Unreliable
,"New Hampshire","33","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",17,57432,Unreliable
,"New Hampshire","33","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",17,25656,Unreliable
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","65-74 years","65-74",14,101288,Unreliable
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","75-84 years","75-84",17,57432,Unreliable
,"New Hampshire","33","2011","2011","Renal failure","N17-N19","85+ years","85+",17,25656,Unreliable
,"New Hampshire","33","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",10,109739,Unreliable
,"New Hampshire","33","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",20,57650,34.7
,"New Hampshire","33","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",16,26414,Unreliable
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","65-74 years","65-74",10,109739,Unreliable
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","75-84 years","75-84",20,57650,34.7
,"New Hampshire","33","2012","2012","Renal failure","N17-N19","85+ years","85+",16,26414,Unreliable
,"New Hampshire","33","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",15,117148,Unreliable
,"New Hampshire","33","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",17,58593,Unreliable
,"New Hampshire","33","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",15,27464,Unreliable
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","65-74 years","65-74",15,117148,Unreliable
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","75-84 years","75-84",17,58593,Unreliable
,"New Hampshire","33","2013","2013","Renal failure","N17-N19","85+ years","85+",15,27464,Unreliable
,"New Hampshire","33","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",10,123865,Unreliable
,"New Hampshire","33","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",18,59323,Unreliable
,"New Hampshire","33","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",21,27875,75.3
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","65-74 years","65-74",10,123865,Unreliable
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","75-84 years","75-84",18,59323,Unreliable
,"New Hampshire","33","2014","2014","Renal failure","N17-N19","85+ years","85+",21,27875,75.3
,"New Hampshire","33","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",11,201847,Unreliable
,"New Hampshire","33","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",16,129558,Unreliable
,"New Hampshire","33","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",19,60440,Unreliable
,"New Hampshire","33","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",14,28944,Unreliable
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","55-64 years","55-64",11,201847,Unreliable
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","65-74 years","65-74",16,129558,Unreliable
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","75-84 years","75-84",19,60440,Unreliable
,"New Hampshire","33","2015","2015","Renal failure","N17-N19","85+ years","85+",14,28944,Unreliable
,"New Hampshire","33","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",14,135668,Unreliable
,"New Hampshire","33","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",23,61820,37.2
,"New Hampshire","33","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",14,29316,Unreliable
,"New Hampshire","33","2016","2016","Renal failure","N17-N19","65-74 years","65-74",14,135668,Unreliable
,"New Hampshire","33","2016","2016","Renal failure","N17-N19","75-84 years","75-84",24,61820,38.8
,"New Hampshire","33","2016","2016","Renal failure","N17-N19","85+ years","85+",14,29316,Unreliable
,"New Hampshire","33","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",13,141771,Unreliable
,"New Hampshire","33","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",14,64332,Unreliable
,"New Hampshire","33","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",15,30054,Unreliable
,"New Hampshire","33","2017","2017","Renal failure","N17-N19","65-74 years","65-74",13,141771,Unreliable
,"New Hampshire","33","2017","2017","Renal failure","N17-N19","75-84 years","75-84",14,64332,Unreliable
,"New Hampshire","33","2017","2017","Renal failure","N17-N19","85+ years","85+",15,30054,Unreliable
,"New Jersey","34","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",11,1238297,Unreliable
,"New Jersey","34","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",23,1379196,1.7
,"New Jersey","34","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",71,1046165,6.8
,"New Jersey","34","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",84,611434,13.7
,"New Jersey","34","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",159,394948,40.3
,"New Jersey","34","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",176,179611,98.0
,"New Jersey","34","2010","2010","Renal failure","N17-N19","35-44 years","35-44",11,1238297,Unreliable
,"New Jersey","34","2010","2010","Renal failure","N17-N19","45-54 years","45-54",23,1379196,1.7
,"New Jersey","34","2010","2010","Renal failure","N17-N19","55-64 years","55-64",71,1046165,6.8
,"New Jersey","34","2010","2010","Renal failure","N17-N19","65-74 years","65-74",84,611434,13.7
,"New Jersey","34","2010","2010","Renal failure","N17-N19","75-84 years","75-84",160,394948,40.5
,"New Jersey","34","2010","2010","Renal failure","N17-N19","85+ years","85+",176,179611,98.0
,"New Jersey","34","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",25,1373968,1.8
,"New Jersey","34","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",65,1087367,6.0
,"New Jersey","34","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",89,630736,14.1
,"New Jersey","34","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",144,392003,36.7
,"New Jersey","34","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",175,185621,94.3
,"New Jersey","34","2011","2011","Renal failure","N17-N19","45-54 years","45-54",25,1373968,1.8
,"New Jersey","34","2011","2011","Renal failure","N17-N19","55-64 years","55-64",65,1087367,6.0
,"New Jersey","34","2011","2011","Renal failure","N17-N19","65-74 years","65-74",90,630736,14.3
,"New Jersey","34","2011","2011","Renal failure","N17-N19","75-84 years","75-84",145,392003,37.0
,"New Jersey","34","2011","2011","Renal failure","N17-N19","85+ years","85+",176,185621,94.8
,"New Jersey","34","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",22,1366234,1.6
,"New Jersey","34","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",59,1103563,5.3
,"New Jersey","34","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",88,671150,13.1
,"New Jersey","34","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",143,390286,36.6
,"New Jersey","34","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",153,189119,80.9
,"New Jersey","34","2012","2012","Renal failure","N17-N19","45-54 years","45-54",22,1366234,1.6
,"New Jersey","34","2012","2012","Renal failure","N17-N19","55-64 years","55-64",59,1103563,5.3
,"New Jersey","34","2012","2012","Renal failure","N17-N19","65-74 years","65-74",88,671150,13.1
,"New Jersey","34","2012","2012","Renal failure","N17-N19","75-84 years","75-84",143,390286,36.6
,"New Jersey","34","2012","2012","Renal failure","N17-N19","85+ years","85+",154,189119,81.4
,"New Jersey","34","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",37,1352614,2.7
,"New Jersey","34","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",52,1127705,4.6
,"New Jersey","34","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",82,701154,11.7
,"New Jersey","34","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",169,390046,43.3
,"New Jersey","34","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",189,192268,98.3
,"New Jersey","34","2013","2013","Renal failure","N17-N19","45-54 years","45-54",37,1352614,2.7
,"New Jersey","34","2013","2013","Renal failure","N17-N19","55-64 years","55-64",52,1127705,4.6
,"New Jersey","34","2013","2013","Renal failure","N17-N19","65-74 years","65-74",82,701154,11.7
,"New Jersey","34","2013","2013","Renal failure","N17-N19","75-84 years","75-84",169,390046,43.3
,"New Jersey","34","2013","2013","Renal failure","N17-N19","85+ years","85+",189,192268,98.3
,"New Jersey","34","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",10,1173603,Unreliable
,"New Jersey","34","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",28,1339172,2.1
,"New Jersey","34","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",60,1154228,5.2
,"New Jersey","34","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",98,727091,13.5
,"New Jersey","34","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",142,391452,36.3
,"New Jersey","34","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",168,194960,86.2
,"New Jersey","34","2014","2014","Renal failure","N17-N19","35-44 years","35-44",10,1173603,Unreliable
,"New Jersey","34","2014","2014","Renal failure","N17-N19","45-54 years","45-54",28,1339172,2.1
,"New Jersey","34","2014","2014","Renal failure","N17-N19","55-64 years","55-64",60,1154228,5.2
,"New Jersey","34","2014","2014","Renal failure","N17-N19","65-74 years","65-74",99,727091,13.6
,"New Jersey","34","2014","2014","Renal failure","N17-N19","75-84 years","75-84",142,391452,36.3
,"New Jersey","34","2014","2014","Renal failure","N17-N19","85+ years","85+",168,194960,86.2
,"New Jersey","34","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",11,1163962,Unreliable
,"New Jersey","34","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",16,1323820,Unreliable
,"New Jersey","34","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",55,1179790,4.7
,"New Jersey","34","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",101,753437,13.4
,"New Jersey","34","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",142,393179,36.1
,"New Jersey","34","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",158,197010,80.2
,"New Jersey","34","2015","2015","Renal failure","N17-N19","35-44 years","35-44",12,1163962,Unreliable
,"New Jersey","34","2015","2015","Renal failure","N17-N19","45-54 years","45-54",16,1323820,Unreliable
,"New Jersey","34","2015","2015","Renal failure","N17-N19","55-64 years","55-64",55,1179790,4.7
,"New Jersey","34","2015","2015","Renal failure","N17-N19","65-74 years","65-74",101,753437,13.4
,"New Jersey","34","2015","2015","Renal failure","N17-N19","75-84 years","75-84",142,393179,36.1
,"New Jersey","34","2015","2015","Renal failure","N17-N19","85+ years","85+",159,197010,80.7
,"New Jersey","34","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",10,1146197,Unreliable
,"New Jersey","34","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",23,1296291,1.8
,"New Jersey","34","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",66,1195810,5.5
,"New Jersey","34","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",103,776619,13.3
,"New Jersey","34","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",136,397267,34.2
,"New Jersey","34","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",158,198726,79.5
,"New Jersey","34","2016","2016","Renal failure","N17-N19","35-44 years","35-44",10,1146197,Unreliable
,"New Jersey","34","2016","2016","Renal failure","N17-N19","45-54 years","45-54",23,1296291,1.8
,"New Jersey","34","2016","2016","Renal failure","N17-N19","55-64 years","55-64",67,1195810,5.6
,"New Jersey","34","2016","2016","Renal failure","N17-N19","65-74 years","65-74",104,776619,13.4
,"New Jersey","34","2016","2016","Renal failure","N17-N19","75-84 years","75-84",136,397267,34.2
,"New Jersey","34","2016","2016","Renal failure","N17-N19","85+ years","85+",159,198726,80.0
,"New Jersey","34","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",10,1153694,Unreliable
,"New Jersey","34","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",33,1279233,2.6
,"New Jersey","34","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",66,1216805,5.4
,"New Jersey","34","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",90,802444,11.2
,"New Jersey","34","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",131,412091,31.8
,"New Jersey","34","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",156,204068,76.4
,"New Jersey","34","2017","2017","Renal failure","N17-N19","45-54 years","45-54",34,1279233,2.7
,"New Jersey","34","2017","2017","Renal failure","N17-N19","55-64 years","55-64",66,1216805,5.4
,"New Jersey","34","2017","2017","Renal failure","N17-N19","65-74 years","65-74",90,802444,11.2
,"New Jersey","34","2017","2017","Renal failure","N17-N19","75-84 years","75-84",132,412091,32.0
,"New Jersey","34","2017","2017","Renal failure","N17-N19","85+ years","85+",156,204068,76.4
,"New Mexico","35","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",16,256936,Unreliable
,"New Mexico","35","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",18,153794,Unreliable
,"New Mexico","35","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",22,86468,25.4
,"New Mexico","35","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",19,31993,Unreliable
,"New Mexico","35","2010","2010","Renal failure","N17-N19","55-64 years","55-64",16,256936,Unreliable
,"New Mexico","35","2010","2010","Renal failure","N17-N19","65-74 years","65-74",18,153794,Unreliable
,"New Mexico","35","2010","2010","Renal failure","N17-N19","75-84 years","75-84",23,86468,26.6
,"New Mexico","35","2010","2010","Renal failure","N17-N19","85+ years","85+",19,31993,Unreliable
,"New Mexico","35","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",11,266321,Unreliable
,"New Mexico","35","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",19,160148,Unreliable
,"New Mexico","35","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",24,88438,27.1
,"New Mexico","35","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",22,33789,65.1
,"New Mexico","35","2011","2011","Renal failure","N17-N19","55-64 years","55-64",11,266321,Unreliable
,"New Mexico","35","2011","2011","Renal failure","N17-N19","65-74 years","65-74",18,160148,Unreliable
,"New Mexico","35","2011","2011","Renal failure","N17-N19","75-84 years","75-84",25,88438,28.3
,"New Mexico","35","2011","2011","Renal failure","N17-N19","85+ years","85+",22,33789,65.1
,"New Mexico","35","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",12,279183,Unreliable
,"New Mexico","35","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",18,267370,Unreliable
,"New Mexico","35","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",13,169999,Unreliable
,"New Mexico","35","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",21,89957,23.3
,"New Mexico","35","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",16,34877,Unreliable
,"New Mexico","35","2012","2012","Renal failure","N17-N19","45-54 years","45-54",12,279183,Unreliable
,"New Mexico","35","2012","2012","Renal failure","N17-N19","55-64 years","55-64",18,267370,Unreliable
,"New Mexico","35","2012","2012","Renal failure","N17-N19","65-74 years","65-74",13,169999,Unreliable
,"New Mexico","35","2012","2012","Renal failure","N17-N19","75-84 years","75-84",21,89957,23.3
,"New Mexico","35","2012","2012","Renal failure","N17-N19","85+ years","85+",17,34877,Unreliable
,"New Mexico","35","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",18,178496,Unreliable
,"New Mexico","35","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",33,92148,35.8
,"New Mexico","35","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",17,36017,Unreliable
,"New Mexico","35","2013","2013","Renal failure","N17-N19","65-74 years","65-74",18,178496,Unreliable
,"New Mexico","35","2013","2013","Renal failure","N17-N19","75-84 years","75-84",33,92148,35.8
,"New Mexico","35","2013","2013","Renal failure","N17-N19","85+ years","85+",17,36017,Unreliable
,"New Mexico","35","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",15,264055,Unreliable
,"New Mexico","35","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",20,269400,7.4
,"New Mexico","35","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",20,186840,10.7
,"New Mexico","35","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",23,94642,24.3
,"New Mexico","35","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",13,37373,Unreliable
,"New Mexico","35","2014","2014","Renal failure","N17-N19","45-54 years","45-54",15,264055,Unreliable
,"New Mexico","35","2014","2014","Renal failure","N17-N19","55-64 years","55-64",21,269400,7.8
,"New Mexico","35","2014","2014","Renal failure","N17-N19","65-74 years","65-74",20,186840,10.7
,"New Mexico","35","2014","2014","Renal failure","N17-N19","75-84 years","75-84",23,94642,24.3
,"New Mexico","35","2014","2014","Renal failure","N17-N19","85+ years","85+",13,37373,Unreliable
,"New Mexico","35","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",20,271481,7.4
,"New Mexico","35","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",27,195162,13.8
,"New Mexico","35","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",28,96541,29.0
,"New Mexico","35","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",21,38702,54.3
,"New Mexico","35","2015","2015","Renal failure","N17-N19","45-54 years","45-54",10,257813,Unreliable
,"New Mexico","35","2015","2015","Renal failure","N17-N19","55-64 years","55-64",20,271481,7.4
,"New Mexico","35","2015","2015","Renal failure","N17-N19","65-74 years","65-74",27,195162,13.8
,"New Mexico","35","2015","2015","Renal failure","N17-N19","75-84 years","75-84",28,96541,29.0
,"New Mexico","35","2015","2015","Renal failure","N17-N19","85+ years","85+",21,38702,54.3
,"New Mexico","35","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",15,251742,Unreliable
,"New Mexico","35","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",19,273230,Unreliable
,"New Mexico","35","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",24,203298,11.8
,"New Mexico","35","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",27,99532,27.1
,"New Mexico","35","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",24,39596,60.6
,"New Mexico","35","2016","2016","Renal failure","N17-N19","45-54 years","45-54",15,251742,Unreliable
,"New Mexico","35","2016","2016","Renal failure","N17-N19","55-64 years","55-64",20,273230,7.3
,"New Mexico","35","2016","2016","Renal failure","N17-N19","65-74 years","65-74",24,203298,11.8
,"New Mexico","35","2016","2016","Renal failure","N17-N19","75-84 years","75-84",28,99532,28.1
,"New Mexico","35","2016","2016","Renal failure","N17-N19","85+ years","85+",25,39596,63.1
,"New Mexico","35","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",14,245656,Unreliable
,"New Mexico","35","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",23,274690,8.4
,"New Mexico","35","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",24,210796,11.4
,"New Mexico","35","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",32,101814,31.4
,"New Mexico","35","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",18,39991,Unreliable
,"New Mexico","35","2017","2017","Renal failure","N17-N19","45-54 years","45-54",14,245656,Unreliable
,"New Mexico","35","2017","2017","Renal failure","N17-N19","55-64 years","55-64",24,274690,8.7
,"New Mexico","35","2017","2017","Renal failure","N17-N19","65-74 years","65-74",25,210796,11.9
,"New Mexico","35","2017","2017","Renal failure","N17-N19","75-84 years","75-84",33,101814,32.4
,"New Mexico","35","2017","2017","Renal failure","N17-N19","85+ years","85+",20,39991,50.0
,"New York","36","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",32,2878691,1.1
,"New York","36","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",61,2303668,2.6
,"New York","36","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",87,1360602,6.4
,"New York","36","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",223,866467,25.7
,"New York","36","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",260,390874,66.5
,"New York","36","2010","2010","Renal failure","N17-N19","45-54 years","45-54",32,2878691,1.1
,"New York","36","2010","2010","Renal failure","N17-N19","55-64 years","55-64",60,2303668,2.6
,"New York","36","2010","2010","Renal failure","N17-N19","65-74 years","65-74",87,1360602,6.4
,"New York","36","2010","2010","Renal failure","N17-N19","75-84 years","75-84",225,866467,26.0
,"New York","36","2010","2010","Renal failure","N17-N19","85+ years","85+",260,390874,66.5
,"New York","36","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",11,2560765,Unreliable
,"New York","36","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",23,2864680,0.8
,"New York","36","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",68,2389166,2.8
,"New York","36","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",115,1397227,8.2
,"New York","36","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",212,862848,24.6
,"New York","36","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",298,404619,73.6
,"New York","36","2011","2011","Renal failure","N17-N19","35-44 years","35-44",11,2560765,Unreliable
,"New York","36","2011","2011","Renal failure","N17-N19","45-54 years","45-54",23,2864680,0.8
,"New York","36","2011","2011","Renal failure","N17-N19","55-64 years","55-64",68,2389166,2.8
,"New York","36","2011","2011","Renal failure","N17-N19","65-74 years","65-74",115,1397227,8.2
,"New York","36","2011","2011","Renal failure","N17-N19","75-84 years","75-84",213,862848,24.7
,"New York","36","2011","2011","Renal failure","N17-N19","85+ years","85+",302,404619,74.6
,"New York","36","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",23,2840330,0.8
,"New York","36","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",68,2414879,2.8
,"New York","36","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",104,1481057,7.0
,"New York","36","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",210,862130,24.4
,"New York","36","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",246,414385,59.4
,"New York","36","2012","2012","Renal failure","N17-N19","45-54 years","45-54",23,2840330,0.8
,"New York","36","2012","2012","Renal failure","N17-N19","55-64 years","55-64",69,2414879,2.9
,"New York","36","2012","2012","Renal failure","N17-N19","65-74 years","65-74",104,1481057,7.0
,"New York","36","2012","2012","Renal failure","N17-N19","75-84 years","75-84",209,862130,24.2
,"New York","36","2012","2012","Renal failure","N17-N19","85+ years","85+",248,414385,59.8
,"New York","36","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",18,2814951,Unreliable
,"New York","36","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",67,2457489,2.7
,"New York","36","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",101,1544122,6.5
,"New York","36","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",184,864069,21.3
,"New York","36","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",230,424290,54.2
,"New York","36","2013","2013","Renal failure","N17-N19","45-54 years","45-54",18,2814951,Unreliable
,"New York","36","2013","2013","Renal failure","N17-N19","55-64 years","55-64",67,2457489,2.7
,"New York","36","2013","2013","Renal failure","N17-N19","65-74 years","65-74",101,1544122,6.5
,"New York","36","2013","2013","Renal failure","N17-N19","75-84 years","75-84",184,864069,21.3
,"New York","36","2013","2013","Renal failure","N17-N19","85+ years","85+",230,424290,54.2
,"New York","36","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",22,2788889,0.8
,"New York","36","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",55,2499610,2.2
,"New York","36","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",117,1601897,7.3
,"New York","36","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",168,867015,19.4
,"New York","36","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",250,429182,58.3
,"New York","36","2014","2014","Renal failure","N17-N19","45-54 years","45-54",23,2788889,0.8
,"New York","36","2014","2014","Renal failure","N17-N19","55-64 years","55-64",55,2499610,2.2
,"New York","36","2014","2014","Renal failure","N17-N19","65-74 years","65-74",117,1601897,7.3
,"New York","36","2014","2014","Renal failure","N17-N19","75-84 years","75-84",169,867015,19.5
,"New York","36","2014","2014","Renal failure","N17-N19","85+ years","85+",250,429182,58.3
,"New York","36","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",21,2758889,0.8
,"New York","36","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",65,2544000,2.6
,"New York","36","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",104,1660048,6.3
,"New York","36","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",148,870796,17.0
,"New York","36","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",226,433471,52.1
,"New York","36","2015","2015","Renal failure","N17-N19","45-54 years","45-54",22,2758889,0.8
,"New York","36","2015","2015","Renal failure","N17-N19","55-64 years","55-64",65,2544000,2.6
,"New York","36","2015","2015","Renal failure","N17-N19","65-74 years","65-74",104,1660048,6.3
,"New York","36","2015","2015","Renal failure","N17-N19","75-84 years","75-84",150,870796,17.2
,"New York","36","2015","2015","Renal failure","N17-N19","85+ years","85+",228,433471,52.6
,"New York","36","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",31,2706129,1.1
,"New York","36","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",56,2567707,2.2
,"New York","36","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",104,1713040,6.1
,"New York","36","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",138,881069,15.7
,"New York","36","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",191,438400,43.6
,"New York","36","2016","2016","Renal failure","N17-N19","45-54 years","45-54",31,2706129,1.1
,"New York","36","2016","2016","Renal failure","N17-N19","55-64 years","55-64",56,2567707,2.2
