"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2011","2011","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",330,77054,428.3
,"2011","2011","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1222,155699,784.8
,"2011","2011","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",9769,2095831,466.1
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",47,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",273,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1565,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",12327,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",41,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",286,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",851,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",8897,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",32,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",197,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",999,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",8087,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",15,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",158,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",404,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",4535,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",70,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",395,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",2963,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",39,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",132,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",1172,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian or Pacific Islander","A-PI",17,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",115,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",509,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian or Pacific Islander","A-PI",12,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",25,Not Applicable,Not Applicable
,"2011","2011","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",135,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",65,330701,19.7
,"2012","2012","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",125,1444435,8.7
,"2012","2012","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Asian or Pacific Islander","A-PI",12,118822,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",93,346206,26.9
,"2012","2012","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",157,1512538,10.4
,"2012","2012","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",20,1344076,1.5
,"2012","2012","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",65,5884695,1.1
,"2012","2012","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",23,1390625,1.7
,"2012","2012","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",74,6158812,1.2
,"2012","2012","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",41,7578019,0.5
,"2012","2012","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","Black or African American","2054-5",12,1701225,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","White","2106-3",59,7947320,0.7
,"2012","2012","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","Black or African American","2054-5",10,1670741,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","White","2106-3",47,7675985,0.6
,"2012","2012","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","Black or African American","2054-5",18,1731265,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","White","2106-3",51,8065529,0.6
,"2012","2012","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","Black or African American","2054-5",22,1759361,1.3
,"2012","2012","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","White","2106-3",67,7880357,0.9
,"2012","2012","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Black or African American","2054-5",20,1825578,1.1
,"2012","2012","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","White","2106-3",103,8350018,1.2
,"2012","2012","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","Black or African American","2054-5",53,1862743,2.8
,"2012","2012","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",149,8295683,1.8
,"2012","2012","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",58,1872218,3.1
,"2012","2012","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",161,8767987,1.8
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","American Indian or Alaska Native","1002-5",13,166357,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",88,1603612,5.5
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",209,8008632,2.6
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","American Indian or Alaska Native","1002-5",12,181375,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Asian or Pacific Islander","A-PI",12,732977,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",76,1518803,5.0
,"2012","2012","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",268,8411731,3.2
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",11,158510,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Asian or Pacific Islander","A-PI",11,807168,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",126,1567194,8.0
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",304,7884217,3.9
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",14,168318,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Asian or Pacific Islander","A-PI",19,717906,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",133,1425679,9.3
,"2012","2012","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",365,8182003,4.5
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",20,143811,13.9
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Asian or Pacific Islander","A-PI",14,783789,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",165,1438440,11.5
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",435,7407546,5.9
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",18,150039,Unreliable
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Asian or Pacific Islander","A-PI",27,701241,3.9
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",148,1279497,11.6
,"2012","2012","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",514,7583836,6.8
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",25,141638,17.7
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Asian or Pacific Islander","A-PI",34,759279,4.5
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",313,1502760,20.8
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",785,8165550,9.6
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",32,145612,22.0
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Asian or Pacific Islander","A-PI",39,675014,5.8
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",284,1340149,21.2
,"2012","2012","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",914,8298219,11.0
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",39,140092,27.8
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Asian or Pacific Islander","A-PI",39,665541,5.9
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",469,1530471,30.6
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",1399,8626750,16.2
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",53,139667,37.9
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",61,593776,10.3
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",483,1362512,35.4
,"2012","2012","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",1681,8630670,19.5
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",49,136608,35.9
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",75,610455,12.3
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",818,1525453,53.6
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",2407,9226498,26.1
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",55,130314,42.2
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",105,534478,19.6
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",841,1344834,62.5
,"2012","2012","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",3012,9070619,33.2
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",57,113964,50.0
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",103,555177,18.6
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",1087,1342225,81.0
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",3553,8692742,40.9
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",80,106514,75.1
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",151,466393,32.4
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",1228,1145196,107.2
,"2012","2012","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",4590,8350306,55.0
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",70,86321,81.1
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",151,468098,32.3
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",1245,1077411,115.6
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",4747,7647370,62.1
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",67,79397,84.4
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",206,380402,54.2
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",1427,876189,162.9
,"2012","2012","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",5936,7198497,82.5
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",61,60179,101.4
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",188,330703,56.8
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",1217,755308,161.1
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",5923,6224307,95.2
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",80,54279,147.4
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",211,272169,77.5
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",1390,584494,237.8
,"2012","2012","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",6726,5695914,118.1
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",87,40230,216.3
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",196,237984,82.4
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",1365,549368,248.5
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",6791,4584451,148.1
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",65,34539,188.2
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",251,196639,127.6
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",1322,394025,335.5
,"2012","2012","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",7419,3970803,186.8
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",79,27432,288.0
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",265,173660,152.6
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",1423,412560,344.9
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",8330,3584479,232.4
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",76,21049,361.1
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",310,132485,234.0
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",1314,265266,495.4
,"2012","2012","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",8321,2872652,289.7
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",71,17826,398.3
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",318,123856,256.7
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",1599,293509,544.8
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",10666,2991162,356.6
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",47,12052,390.0
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",320,81873,390.8
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1219,158887,767.2
,"2012","2012","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",9673,2103886,459.8
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",60,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",341,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1521,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",11924,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",30,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",272,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",911,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",8936,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",37,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",271,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",973,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",7924,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",17,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",173,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",466,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",4862,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",103,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",382,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",2962,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",57,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",134,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",1211,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian or Pacific Islander","A-PI",15,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",111,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",548,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian or Pacific Islander","A-PI",14,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",27,Not Applicable,Not Applicable
,"2012","2012","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",157,Not Applicable,Not Applicable
,"2013","2013","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",59,330884,17.8
,"2013","2013","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",107,1439910,7.4
,"2013","2013","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Asian or Pacific Islander","A-PI",15,121308,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",84,346221,24.3
,"2013","2013","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",150,1509270,9.9
,"2013","2013","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",21,1332784,1.6
,"2013","2013","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",60,5825929,1.0
,"2013","2013","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",30,1381149,2.2
,"2013","2013","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",57,6100815,0.9
,"2013","2013","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","Black or African American","2054-5",12,1671733,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",52,7584006,0.7
,"2013","2013","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","Black or African American","2054-5",14,1728420,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","White","2106-3",47,7953531,0.6
,"2013","2013","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","Black or African American","2054-5",14,1660922,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","White","2106-3",42,7663160,0.5
,"2013","2013","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","Black or African American","2054-5",10,1718248,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","White","2106-3",38,8046692,0.5
,"2013","2013","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","Black or African American","2054-5",20,1727681,1.2
,"2013","2013","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","White","2106-3",65,7819443,0.8
,"2013","2013","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Black or African American","2054-5",21,1788137,1.2
,"2013","2013","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","White","2106-3",80,8267941,1.0
,"2013","2013","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","Black or African American","2054-5",53,1902600,2.8
,"2013","2013","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",155,8326706,1.9
,"2013","2013","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Asian or Pacific Islander","A-PI",12,716760,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",63,1932258,3.3
,"2013","2013","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",193,8824851,2.2
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Asian or Pacific Islander","A-PI",13,791983,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",93,1633298,5.7
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",220,8027302,2.7
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","American Indian or Alaska Native","1002-5",14,183907,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Asian or Pacific Islander","A-PI",14,756014,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",106,1563301,6.8
,"2013","2013","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",294,8456657,3.5
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",11,161543,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Asian or Pacific Islander","A-PI",21,836448,2.5
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",127,1590833,8.0
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",350,7993953,4.4
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",15,172262,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Asian or Pacific Islander","A-PI",16,747019,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",127,1455475,8.7
,"2013","2013","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",396,8306856,4.8
,"2013","2013","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",16,145382,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Asian or Pacific Islander","A-PI",16,793434,Unreliable
,"2013","2013","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",184,1448109,12.7
