"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",73,1422589,5.1
,"2022","2022","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",293,8211461,3.6
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",18,123353,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian","A",11,794597,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",101,1397562,7.2
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",334,7238458,4.6
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",11,131730,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian","A",16,716285,Unreliable
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",101,1257822,8.0
,"2022","2022","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",412,7529571,5.5
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",14,120590,Unreliable
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian","A",17,740481,Unreliable
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",131,1434462,9.1
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",536,7875295,6.8
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Female","F","More than one race","M",10,177758,Unreliable
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",23,126820,18.1
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian","A",32,666945,4.8
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",150,1292433,11.6
,"2022","2022","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",711,8160180,8.7
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",12,117720,Unreliable
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian","A",18,642991,Unreliable
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",217,1431730,15.2
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",872,8221822,10.6
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Female","F","More than one race","M",10,155962,Unreliable
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",25,118153,21.2
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian","A",43,569783,7.5
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",220,1262670,17.4
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",1154,8259946,14.0
,"2022","2022","Renal failure","N17-N19","55-59 years","55-59","Male","M","More than one race","M",10,140784,Unreliable
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",22,112237,19.6
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian","A",35,585963,6.0
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",343,1375385,24.9
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",1364,8582470,15.9
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Female","F","More than one race","M",13,144102,Unreliable
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",13,106280,Unreliable
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian","A",48,501406,9.6
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",337,1175829,28.7
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",1717,8364673,20.5
,"2022","2022","Renal failure","N17-N19","60-64 years ","60-64","Male","M","More than one race","M",13,129858,Unreliable
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",30,91035,33.0
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian","A",52,526081,9.9
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",385,1157718,33.3
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",1734,7850262,22.1
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Female","F","More than one race","M",12,116237,Unreliable
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",17,82563,Unreliable
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian","A",68,427832,15.9
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",467,920657,50.7
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",2137,7325679,29.2
,"2022","2022","Renal failure","N17-N19","65-69 years","65-69","Male","M","More than one race","M",13,102185,Unreliable
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",28,66920,41.8
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian","A",62,431950,14.4
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",415,887671,46.8
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",2123,6636313,32.0
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Female","F","More than one race","M",16,85233,Unreliable
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",26,58452,44.5
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian","A",108,335519,32.2
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",410,644471,63.6
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",2579,5914421,43.6
,"2022","2022","Renal failure","N17-N19","70-74 years","70-74","Male","M","More than one race","M",10,72983,Unreliable
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",40,43955,91.0
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian","A",74,285783,25.9
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",344,573146,60.0
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",2267,4981848,45.5
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Female","F","More than one race","M",21,58828,35.7
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",21,37253,56.4
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian","A",97,223657,43.4
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",326,383971,84.9
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",2787,4210121,66.2
,"2022","2022","Renal failure","N17-N19","75-79 years","75-79","Male","M","More than one race","M",14,47711,Unreliable
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",13,26989,Unreliable
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian","A",81,187614,43.2
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",303,365813,82.8
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",2068,3212865,64.4
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian","A",101,141829,71.2
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",263,213089,123.4
,"2022","2022","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",2180,2417913,90.2
,"2022","2022","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",12,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian","A",68,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",271,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",1743,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian","A",89,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",200,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",1792,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian","A",59,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",143,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",1170,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian","A",59,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",121,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",954,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian","A",21,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",87,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",438,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian","A",17,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",28,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",295,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","100+ years","100+","Female","F","Asian","A",10,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",21,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",68,Not Applicable,Not Applicable
,"2022","2022","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",34,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",10,1286961,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",20,7745127,0.3
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",10,1640410,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",17,8132841,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",31,7792553,0.4
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",16,1684176,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",52,8120567,0.6
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",26,1868629,1.4
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",82,8293055,1.0
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",36,1844040,2.0
,"2023","2023","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",98,8599052,1.1
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",10,149025,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",33,1641283,2.0
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",120,8097143,1.5
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",10,162833,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",42,1557414,2.7
,"2023","2023","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",193,8461758,2.3
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",12,141424,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",58,1576764,3.7
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",201,7990007,2.5
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Asian","A",14,804955,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",46,1446685,3.2
,"2023","2023","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",266,8322370,3.2
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",10,126244,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",75,1418268,5.3
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",253,7342199,3.4
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",11,133531,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian","A",17,718735,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",93,1264584,7.4
,"2023","2023","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",381,7552977,5.0
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",12,123059,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian","A",17,769652,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",122,1443048,8.5
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",460,7832701,5.9
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",14,127398,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian","A",19,685835,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",118,1283152,9.2
,"2023","2023","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",547,8012752,6.8
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",18,117545,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian","A",19,658499,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",179,1422459,12.6
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",704,8061632,8.7
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",23,117779,19.5
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian","A",38,577341,6.6
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",195,1245454,15.7
,"2023","2023","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",937,8062279,11.6
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",18,115248,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian","A",47,608297,7.7
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",302,1399259,21.6
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",1141,8619202,13.2
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",16,147540,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",17,109327,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",35,520667,6.7
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",292,1191705,24.5
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",1489,8363376,17.8
,"2023","2023","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","More than one race","M",22,131789,16.7
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",25,95900,26.1
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",53,548183,9.7
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",351,1204803,29.1
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",1484,8038415,18.5
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","More than one race","M",15,120984,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",17,86890,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",67,446830,15.0
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",388,965633,40.2
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",1816,7502996,24.2
,"2023","2023","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","More than one race","M",10,106998,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",17,70581,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",63,452920,13.9
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",374,922772,40.5
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",1815,6776630,26.8
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","More than one race","M",18,89081,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",19,61608,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",80,351009,22.8
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",349,674071,51.8
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",2180,6035443,36.1
,"2023","2023","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","More than one race","M",10,76164,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",23,47496,48.4
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",81,312073,26.0
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",299,609795,49.0
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",2220,5181024,42.8
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","More than one race","M",14,62404,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",20,40655,49.2
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",86,243181,35.4
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",310,414685,74.8
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",2411,4408862,54.7
,"2023","2023","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","More than one race","M",17,50999,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",15,28561,Unreliable
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",78,194667,40.1
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",270,377247,71.6
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",2014,3340360,60.3
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian","A",105,148919,70.5
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",240,225687,106.3
,"2023","2023","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",2108,2566076,82.1
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",14,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian","A",84,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",248,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",1762,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian","A",70,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",192,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",1612,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",60,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",148,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",1111,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",59,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",84,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",913,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian","A",25,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",63,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",412,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian","A",17,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",36,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",269,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian","A",14,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",12,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",67,Not Applicable,Not Applicable
,"2023","2023","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",32,Not Applicable,Not Applicable
,"2023","2023","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",10,1286961,Unreliable
,"2023","2023","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",20,7745127,0.3
,"2023","2023","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",11,1640410,Unreliable
,"2023","2023","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",18,8132841,Unreliable
,"2023","2023","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",32,7792553,0.4
,"2023","2023","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",17,1684176,Unreliable
,"2023","2023","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",53,8120567,0.7
,"2023","2023","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",27,1868629,1.4
,"2023","2023","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",83,8293055,1.0
,"2023","2023","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",37,1844040,2.0
,"2023","2023","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",98,8599052,1.1
,"2023","2023","Renal failure","N17-N19","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",10,149025,Unreliable
,"2023","2023","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",34,1641283,2.1
,"2023","2023","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",122,8097143,1.5
,"2023","2023","Renal failure","N17-N19","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",10,162833,Unreliable
,"2023","2023","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",42,1557414,2.7
,"2023","2023","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",195,8461758,2.3
,"2023","2023","Renal failure","N17-N19","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",12,141424,Unreliable
,"2023","2023","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",59,1576764,3.7
,"2023","2023","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",202,7990007,2.5
,"2023","2023","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian","A",14,804955,Unreliable
,"2023","2023","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",46,1446685,3.2
,"2023","2023","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",271,8322370,3.3
,"2023","2023","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",10,126244,Unreliable
,"2023","2023","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",76,1418268,5.4
