"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Missouri","29","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",1165,681952,170.8
,"Missouri","29","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",1326,363006,365.3
,"Missouri","29","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",935,124625,750.3
,"Montana","30","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",12,126396,Unreliable
,"Montana","30","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",29,120278,24.1
,"Montana","30","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",77,151387,50.9
,"Montana","30","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",133,119583,111.2
,"Montana","30","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",160,56624,282.6
,"Montana","30","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",137,22695,603.7
,"Montana","30","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",11,129795,Unreliable
,"Montana","30","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",43,117800,36.5
,"Montana","30","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",83,150008,55.3
,"Montana","30","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",139,124631,111.5
,"Montana","30","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",152,58951,257.8
,"Montana","30","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",147,22855,643.2
,"Montana","30","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",18,133684,Unreliable
,"Montana","30","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",40,117092,34.2
,"Montana","30","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",96,148120,64.8
,"Montana","30","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",187,129574,144.3
,"Montana","30","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",194,60746,319.4
,"Montana","30","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",160,23072,693.5
,"Montana","30","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",10,143355,Unreliable
,"Montana","30","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",26,140558,18.5
,"Montana","30","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",49,120739,40.6
,"Montana","30","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",143,148269,96.4
,"Montana","30","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",217,135439,160.2
,"Montana","30","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",202,60197,335.6
,"Montana","30","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",152,20787,731.2
,"Montana","30","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",30,144219,20.8
,"Montana","30","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",37,123294,30.0
,"Montana","30","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",101,144566,69.9
,"Montana","30","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",177,136767,129.4
,"Montana","30","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",206,65753,313.3
,"Montana","30","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",149,22606,659.1
,"Montana","30","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",10,148147,Unreliable
,"Montana","30","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",22,147330,14.9
,"Montana","30","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",29,126083,23.0
,"Montana","30","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",99,141580,69.9
,"Montana","30","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",176,140615,125.2
,"Montana","30","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",179,69624,257.1
,"Montana","30","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",150,21745,689.8
,"Montana","30","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",18,148654,Unreliable
,"Montana","30","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",35,127759,27.4
,"Montana","30","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",89,138148,64.4
,"Montana","30","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",172,142778,120.5
,"Montana","30","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",198,73766,268.4
,"Montana","30","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",156,22807,684.0
,"Montana","30","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",19,148654,Unreliable
,"Montana","30","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",30,127759,23.5
,"Montana","30","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",69,138148,49.9
,"Montana","30","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",146,142778,102.3
,"Montana","30","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",198,73766,268.4
,"Montana","30","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",146,22807,640.2
,"Nebraska","31","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",10,255723,Unreliable
,"Nebraska","31","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",24,239311,10.0
,"Nebraska","31","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",51,219971,23.2
,"Nebraska","31","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",155,243048,63.8
,"Nebraska","31","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",220,172527,127.5
,"Nebraska","31","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",259,88061,294.1
,"Nebraska","31","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",332,43078,770.7
,"Nebraska","31","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",13,243139,Unreliable
,"Nebraska","31","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",53,215808,24.6
,"Nebraska","31","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",121,242293,49.9
,"Nebraska","31","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",226,178908,126.3
,"Nebraska","31","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",299,90492,330.4
,"Nebraska","31","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",304,43058,706.0
,"Nebraska","31","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",15,254707,Unreliable
,"Nebraska","31","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",22,246298,8.9
,"Nebraska","31","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",72,213797,33.7
,"Nebraska","31","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",174,239667,72.6
,"Nebraska","31","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",313,185015,169.2
,"Nebraska","31","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",307,91792,334.5
,"Nebraska","31","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",281,42630,659.2
,"Nebraska","31","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",18,252879,Unreliable
,"Nebraska","31","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",32,255699,12.5
,"Nebraska","31","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",76,217963,34.9
,"Nebraska","31","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",220,240661,91.4
,"Nebraska","31","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",337,193977,173.7
,"Nebraska","31","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",295,89882,328.2
,"Nebraska","31","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",316,38031,830.9
,"Nebraska","31","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",23,256829,9.0
,"Nebraska","31","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",72,218041,33.0
,"Nebraska","31","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",174,234150,74.3
,"Nebraska","31","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",284,195520,145.3
,"Nebraska","31","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",336,96830,347.0
,"Nebraska","31","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",300,40706,737.0
,"Nebraska","31","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",14,252578,Unreliable
,"Nebraska","31","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",28,259635,10.8
,"Nebraska","31","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",57,220602,25.8
,"Nebraska","31","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",159,230172,69.1
,"Nebraska","31","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",283,200769,141.0
,"Nebraska","31","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",350,101015,346.5
,"Nebraska","31","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",338,37762,895.1
,"Nebraska","31","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",14,259234,Unreliable
,"Nebraska","31","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",40,262147,15.3
,"Nebraska","31","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",64,223293,28.7
,"Nebraska","31","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",164,225999,72.6
,"Nebraska","31","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",281,204717,137.3
,"Nebraska","31","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",349,106577,327.5
,"Nebraska","31","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",297,38155,778.4
,"Nebraska","31","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",28,262147,10.7
,"Nebraska","31","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",67,223293,30.0
,"Nebraska","31","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",126,225999,55.8
,"Nebraska","31","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",273,204717,133.4
,"Nebraska","31","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",341,106577,320.0
,"Nebraska","31","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",283,38155,741.7
,"Nevada","32","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",21,445372,4.7
,"Nevada","32","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",52,403153,12.9
,"Nevada","32","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",110,395339,27.8
,"Nevada","32","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",307,376561,81.5
,"Nevada","32","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",490,293252,167.1
,"Nevada","32","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",491,139567,351.8
,"Nevada","32","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",358,43362,825.6
,"Nevada","32","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",19,453116,Unreliable
,"Nevada","32","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",48,410505,11.7
,"Nevada","32","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",122,394228,30.9
,"Nevada","32","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",304,383476,79.3
,"Nevada","32","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",512,303363,168.8
,"Nevada","32","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",495,147793,334.9
,"Nevada","32","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",308,44816,687.3
,"Nevada","32","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",19,462110,Unreliable
,"Nevada","32","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",75,420922,17.8
,"Nevada","32","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",190,396219,48.0
,"Nevada","32","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",406,389232,104.3
,"Nevada","32","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",696,316112,220.2
,"Nevada","32","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",641,156290,410.1
,"Nevada","32","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",332,46914,707.7
,"Nevada","32","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",47,454678,10.3
,"Nevada","32","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",117,431067,27.1
,"Nevada","32","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",216,397461,54.3
,"Nevada","32","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",449,392078,114.5
,"Nevada","32","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",732,321908,227.4
,"Nevada","32","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",698,154041,453.1
,"Nevada","32","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",348,42518,818.5
,"Nevada","32","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",30,459107,6.5
,"Nevada","32","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",76,438086,17.3
,"Nevada","32","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",158,397653,39.7
,"Nevada","32","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",401,391429,102.4
,"Nevada","32","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",673,322106,208.9
,"Nevada","32","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",712,168032,423.7
,"Nevada","32","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",383,46866,817.2
,"Nevada","32","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",30,458128,6.5
,"Nevada","32","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",85,446124,19.1
,"Nevada","32","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",140,398968,35.1
,"Nevada","32","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",330,394907,83.6
,"Nevada","32","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",579,330828,175.0
,"Nevada","32","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",643,178101,361.0
,"Nevada","32","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",347,46780,741.8
,"Nevada","32","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",30,470691,6.4
,"Nevada","32","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",70,464139,15.1
,"Nevada","32","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",139,405126,34.3
,"Nevada","32","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",315,401174,78.5
,"Nevada","32","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",517,337988,153.0
,"Nevada","32","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",637,188051,338.7
,"Nevada","32","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",335,49927,671.0
,"Nevada","32","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",23,470691,4.9
,"Nevada","32","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",72,464139,15.5
,"Nevada","32","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",135,405126,33.3
,"Nevada","32","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",298,401174,74.3
,"Nevada","32","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",548,337988,162.1
,"Nevada","32","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",618,188051,328.6
,"Nevada","32","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",340,49927,681.0
,"New Hampshire","33","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",15,154674,Unreliable
,"New Hampshire","33","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",36,190242,18.9
,"New Hampshire","33","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",87,212515,40.9
,"New Hampshire","33","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",159,146933,108.2
,"New Hampshire","33","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",213,68224,312.2
,"New Hampshire","33","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",193,30488,633.0
,"New Hampshire","33","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",13,172816,Unreliable
,"New Hampshire","33","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",14,156500,Unreliable
,"New Hampshire","33","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",35,183273,19.1
,"New Hampshire","33","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",86,214314,40.1
,"New Hampshire","33","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",188,152669,123.1
,"New Hampshire","33","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",216,70954,304.4
,"New Hampshire","33","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",191,30241,631.6
,"New Hampshire","33","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",11,159402,Unreliable
,"New Hampshire","33","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",35,177656,19.7
,"New Hampshire","33","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",107,215173,49.7
,"New Hampshire","33","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",175,158927,110.1
,"New Hampshire","33","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",173,73622,235.0
,"New Hampshire","33","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",181,30580,591.9
,"New Hampshire","33","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",14,178308,Unreliable
,"New Hampshire","33","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",17,168050,Unreliable
,"New Hampshire","33","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",42,176822,23.8
,"New Hampshire","33","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",97,218959,44.3
,"New Hampshire","33","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",199,166691,119.4
,"New Hampshire","33","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",202,73406,275.2
,"New Hampshire","33","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",152,27424,554.3
,"New Hampshire","33","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",21,171925,12.2
,"New Hampshire","33","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",32,172601,18.5
,"New Hampshire","33","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",142,216147,65.7
,"New Hampshire","33","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",190,169274,112.2
,"New Hampshire","33","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",254,82035,309.6
,"New Hampshire","33","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",206,30197,682.2
,"New Hampshire","33","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",16,176636,Unreliable
,"New Hampshire","33","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",28,169589,16.5
,"New Hampshire","33","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",110,213876,51.4
,"New Hampshire","33","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",205,175450,116.8
,"New Hampshire","33","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",226,87217,259.1
,"New Hampshire","33","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",198,28859,686.1
,"New Hampshire","33","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",10,179129,Unreliable
,"New Hampshire","33","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",36,166985,21.6
,"New Hampshire","33","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",100,210073,47.6
,"New Hampshire","33","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",195,180642,107.9
,"New Hampshire","33","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",245,92764,264.1
,"New Hampshire","33","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",180,29938,601.2
,"New Hampshire","33","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",38,166985,22.8
,"New Hampshire","33","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",89,210073,42.4
,"New Hampshire","33","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",179,180642,99.1
,"New Hampshire","33","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",242,92764,260.9
,"New Hampshire","33","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",199,29938,664.7
,"New Jersey","34","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",58,1155839,5.0
,"New Jersey","34","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",129,1139300,11.3
,"New Jersey","34","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",337,1235874,27.3
,"New Jersey","34","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",843,1219331,69.1
,"New Jersey","34","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",1409,810098,173.9
,"New Jersey","34","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",1821,426136,427.3
,"New Jersey","34","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",2211,202293,1093.0
,"New Jersey","34","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",63,1152278,5.5
,"New Jersey","34","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",123,1137693,10.8
,"New Jersey","34","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",306,1200823,25.5
,"New Jersey","34","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",827,1223649,67.6
,"New Jersey","34","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",1383,832866,166.1
,"New Jersey","34","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",1825,439565,415.2
,"New Jersey","34","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",1975,203104,972.4
,"New Jersey","34","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",65,1154546,5.6
,"New Jersey","34","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",197,1141377,17.3
,"New Jersey","34","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",486,1174392,41.4
,"New Jersey","34","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",1234,1222659,100.9
,"New Jersey","34","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",1932,859409,224.8
,"New Jersey","34","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",2280,449250,507.5
,"New Jersey","34","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",2251,201369,1117.8
,"New Jersey","34","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",83,1188797,7.0
,"New Jersey","34","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",173,1216464,14.2
,"New Jersey","34","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",459,1217176,37.7
,"New Jersey","34","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",1136,1282406,88.6
,"New Jersey","34","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",1833,920871,199.1
,"New Jersey","34","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",2092,458662,456.1
,"New Jersey","34","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",1951,186384,1046.8
,"New Jersey","34","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",65,1188554,5.5
,"New Jersey","34","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",144,1220287,11.8
,"New Jersey","34","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",356,1195135,29.8
,"New Jersey","34","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",961,1256981,76.5
,"New Jersey","34","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",1820,922378,197.3
,"New Jersey","34","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",2189,490972,445.9
,"New Jersey","34","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",2070,198417,1043.3
,"New Jersey","34","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",78,1190470,6.6
,"New Jersey","34","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",121,1233652,9.8
,"New Jersey","34","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",297,1187108,25.0
,"New Jersey","34","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",852,1248720,68.2
,"New Jersey","34","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",1551,949539,163.3
,"New Jersey","34","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",2066,512100,403.4
,"New Jersey","34","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",1887,186705,1010.7
,"New Jersey","34","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",58,1235264,4.7
,"New Jersey","34","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",129,1274066,10.1
,"New Jersey","34","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",296,1193096,24.8
,"New Jersey","34","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",817,1242795,65.7
,"New Jersey","34","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",1567,976703,160.4
,"New Jersey","34","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",2082,536153,388.3
,"New Jersey","34","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",1838,193246,951.1
,"New Jersey","34","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",50,1235264,4.0
,"New Jersey","34","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",133,1274066,10.4
,"New Jersey","34","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",311,1193096,26.1
,"New Jersey","34","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",774,1242795,62.3
